season_id,season_name,shortname,playoff,career,sopt_track_faceoffs,max_start_date,veteran_status,veteran,jersey_number,goals,games_played,assists,points,plus_minus,penalty_minutes,power_play_goals,power_play_assists,shots,shootout_attempts,shootout_goals,shootout_percentage,shooting_percentage,shootout_winning_goals,points_per_game,short_handed_goals,short_handed_assists,game_winning_goals,game_tieing_goals,faceoff_wins,faceoff_attempts,faceoff_pct,hits,team_name,team_code,team_city,team_nickname,team_id,active,first_goals,insurance_goals,overtime_goals,unassisted_goals,empty_net_goals,penalty_minutes_per_game,division,ice_time,ice_time_minutes_seconds,shots_blocked_by_player,stat_type,player_id
1,2024 Regular Season,2024 Reg,0,1,1,2024-01-01,2,,20,5,24,5,10,-4,4,0,0,39,3,2,66.7,12.8,0,0.42,1,0,2,0,234,436,53.7,23,PWHL Boston,BOS,Boston,Boston,1,1,1,0,1,0,0,0.166667,PWHL,25551,425:51,12,regular,1
14,Total,Total,0,3,NA,6073,5,NA,60,8,84,16,24,1,30,0,0,97,15,7,46.7,8.2,2,0.29,2,0,3,0,599,1157,51.8,55,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0.36,NA,74727,1245:27,36,regular,1
9,2026 Playoffs,2026 Playoffs,1,1,1,2026-04-28,1,*,20,0,4,0,0,-2,0,0,0,1,0,0,0.0,0.0,0,0.00,0,0,0,0,28,43,65.1,0,Boston Fleet,BOS,Boston,Fleet,1,1,0,0,0,0,0,0,PWHL,3174,52:54,1,playoff,1
3,2024 Playoffs,2024 Playoffs,1,1,1,2024-05-06,2,,20,1,8,1,2,-1,4,0,0,10,0,0,0.0,10.0,0,0.25,0,1,0,0,36,74,48.6,9,PWHL Boston,BOS,Boston,Boston,1,1,0,0,0,0,0,0.500000,PWHL,10979,182:59,10,playoff,1
12,Total,Total,1,2,NA,4050,3,NA,40,1,12,1,2,-3,4,0,0,11,0,0,0.0,9.1,0,0.17,0,1,0,0,64,117,54.7,9,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.33,NA,14153,235:53,11,playoff,1
7,2025-26 Preseason,2025-26 Preseason,0,0,1,2025-06-12,1,*,20,1,1,0,1,1,2,0,0,2,0,0,0.0,50.0,0,1.00,0,0,0,0,10,13,76.9,0,Boston Fleet,BOS,Boston,Fleet,1,1,1,0,0,0,0,2.000000,PWHL,773,12:53,1,exhibition,1
4,2024-25 Preseason,2024-25 Preseason,0,0,1,2024-11-01,2,,20,0,2,0,0,0,2,0,0,3,0,0,0.0,0.0,0,0.00,0,0,0,0,16,21,76.2,0,Boston Fleet,BOS,Boston,Fleet,1,1,0,0,0,0,0,1.000000,PWHL,1776,29:36,2,exhibition,1
2,2024 Preseason,2024 Preseason,0,0,1,2023-11-01,2,,20,1,2,0,1,1,0,0,0,3,1,0,0.0,33.3,0,0.50,0,0,1,0,0,0,0.0,0,PWHL Boston,BOS,Boston,PWHL Boston,1,1,0,0,0,0,0,0,PWHL,0,0:00,0,exhibition,1
13,Total,Total,0,0,NA,6072,5,NA,60,2,5,0,2,2,4,0,0,8,1,0,0.0,25.0,0,0.40,0,0,1,0,26,34,76.5,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0.80,NA,2549,42:29,3,exhibition,1
8,2025-26 Regular Season,2025-26 Reg,0,1,1,,,,21,5,22,9,14,0,8,3,2,67,4,1,25.0,7.5,0,0.64,0,0,1,0,5,9,55.6,14,Seattle Torrent,SEA,Seattle,Torrent,8,1,2,0,0,0,0,0.363636,PWHL,27639,460:39,11,regular,13
5,2024-25 Regular Season,2024-25 Reg,0,1,1,2024-11-25,2,,21,15,30,14,29,0,12,4,4,111,6,2,33.3,13.5,0,0.97,0,0,4,0,18,30,60.0,15,Boston Fleet,BOS,Boston,Fleet,1,1,3,0,0,0,2,0.400000,PWHL,39986,666:26,22,regular,13
1,2024 Regular Season,2024 Reg,0,1,1,2023-11-01,2,,21,6,24,5,11,8,6,0,0,84,3,1,33.3,7.1,1,0.46,0,0,1,0,7,18,38.9,18,PWHL Boston,BOS,Boston,Boston,1,1,3,1,1,1,0,0.250000,PWHL,31281,521:21,11,regular,13
14,Total,Total,0,3,NA,4047,4,NA,63,26,76,28,54,8,26,7,6,262,13,4,30.8,9.9,1,0.71,0,0,6,0,30,57,52.6,47,NA,NA,NA,NA,NA,NA,8,1,1,1,2,0.34,NA,98906,1648:26,44,regular,13
3,2024 Playoffs,2024 Playoffs,1,1,1,2024-05-06,2,,21,0,8,0,0,-6,2,0,0,31,0,0,0.0,0.0,0,0.00,0,0,0,0,66,126,52.4,7,PWHL Boston,BOS,Boston,Boston,1,1,0,0,0,0,0,0.250000,PWHL,14379,239:39,14,playoff,13
3,Total,Total,1,1,NA,2024,2,NA,21,0,8,0,0,-6,2,0,0,31,0,0,0.0,0.0,0,0.00,0,0,0,0,66,126,52.4,7,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.25,NA,14379,239:39,14,playoff,13
7,2025-26 Preseason,2025-26 Preseason,0,0,1,2025-06-13,2,,21,0,1,0,0,-1,0,0,0,2,0,0,0.0,0.0,0,0.00,0,0,0,0,0,0,0.0,1,Seattle Torrent,SEA,Seattle,Torrent,8,1,0,0,0,0,0,0,PWHL,1075,17:55,1,exhibition,13
4,2024-25 Preseason,2024-25 Preseason,0,0,1,2024-11-01,2,,21,2,1,0,2,2,0,0,0,3,0,0,0.0,66.7,0,2.00,0,0,1,0,0,2,0.0,1,Boston Fleet,BOS,Boston,Fleet,1,1,1,0,0,0,0,0,PWHL,1233,20:33,1,exhibition,13
2,2024 Preseason,2024 Preseason,0,0,1,2023-11-01,2,,21,0,2,1,1,1,4,0,0,13,1,1,100.0,0.0,0,0.50,0,0,0,0,0,0,0.0,0,PWHL Boston,BOS,Boston,PWHL Boston,1,1,0,0,0,0,0,2.000000,PWHL,0,0:00,0,exhibition,13
13,Total,Total,0,0,NA,6072,6,NA,63,2,4,1,3,2,4,0,0,18,1,1,100.0,11.1,0,0.75,0,0,1,0,0,2,0.0,2,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1.00,NA,2308,38:28,2,exhibition,13
8,2025-26 Regular Season,2025-26 Reg,0,1,1,2025-11-21,2,,22,1,29,2,3,3,10,0,0,35,0,0,0.0,2.9,0,0.10,0,0,1,0,0,0,0.0,21,Montréal Victoire,MTL,Montréal,Victoire,3,1,0,0,0,0,0,0.344828,PWHL,30821,513:41,35,regular,5
5,2024-25 Regular Season,2024-25 Reg,0,1,1,2024-11-25,2,,22,1,30,4,5,8,12,0,0,32,0,0,0.0,3.1,0,0.17,0,1,0,0,0,1,0.0,41,Boston Fleet,BOS,Boston,Fleet,1,1,0,0,0,1,0,0.400000,PWHL,31252,520:52,29,regular,5
1,2024 Regular Season,2024 Reg,0,1,1,2023-11-01,2,,22,0,24,3,3,-7,8,0,1,25,0,0,0.0,0.0,0,0.13,0,0,0,0,1,1,100.0,28,PWHL Boston,BOS,Boston,Boston,1,1,0,0,0,0,0,0.333333,PWHL,26886,448:06,24,regular,5
14,Total,Total,0,3,NA,6072,6,NA,66,2,83,9,11,4,30,0,1,92,0,0,0.0,2.2,0,0.13,0,1,1,0,1,2,50.0,90,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0.36,NA,88959,1482:39,88,regular,5
9,2026 Playoffs,2026 Playoffs,1,1,1,2026-04-28,2,,22,0,9,1,1,-1,0,0,0,4,0,0,0.0,0.0,0,0.11,0,0,0,0,0,0,0.0,2,Montréal Victoire,MTL,Montréal,Victoire,3,1,0,0,0,0,0,0,PWHL,9129,152:09,10,playoff,5
3,2024 Playoffs,2024 Playoffs,1,1,1,2024-05-06,2,,22,0,8,0,0,-2,2,0,0,11,0,0,0.0,0.0,0,0.00,0,0,0,0,0,0,0.0,23,PWHL Boston,BOS,Boston,Boston,1,1,0,0,0,0,0,0.250000,PWHL,13899,231:39,16,playoff,5
12,Total,Total,1,2,NA,4050,4,NA,44,0,17,1,1,-3,2,0,0,15,0,0,0.0,0.0,0,0.06,0,0,0,0,0,0,0.0,25,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.12,NA,23028,383:48,26,playoff,5
7,2025-26 Preseason,2025-26 Preseason,0,0,1,2025-06-20,2,,22,1,2,0,1,1,0,0,0,7,0,0,0.0,14.3,0,0.50,0,0,1,0,0,0,0.0,3,Montréal Victoire,MTL,Montréal,Victoire,3,1,0,0,1,0,0,0,PWHL,2287,38:07,1,exhibition,5
4,2024-25 Preseason,2024-25 Preseason,0,0,1,2024-11-01,2,,22,0,2,0,0,-1,0,0,0,3,0,0,0.0,0.0,0,0.00,0,0,0,0,0,0,0.0,2,Boston Fleet,BOS,Boston,Fleet,1,1,0,0,0,0,0,0,PWHL,2018,33:38,2,exhibition,5
2,2024 Preseason,2024 Preseason,0,0,1,2023-11-01,2,,22,1,3,0,1,1,2,0,0,2,1,1,100.0,50.0,0,0.33,0,0,0,0,0,0,0.0,0,PWHL Boston,BOS,Boston,PWHL Boston,1,1,0,0,1,0,0,0.666667,PWHL,0,0:00,0,exhibition,5
13,Total,Total,0,0,NA,6072,6,NA,66,2,7,0,2,1,2,0,0,12,1,1,100.0,16.7,0,0.29,0,0,1,0,0,0,0.0,5,NA,NA,NA,NA,NA,NA,0,0,2,0,0,0.29,NA,4305,71:45,3,exhibition,5
8,2025-26 Regular Season,2025-26 Reg,0,1,1,2025-11-21,2,,27,4,30,4,8,-1,4,2,0,58,0,0,0.0,6.9,0,0.27,0,0,0,0,213,408,52.2,5,Montréal Victoire,MTL,Montréal,Victoire,3,1,1,1,0,0,1,0.133333,PWHL,28025,467:05,15,regular,4
5,2024-25 Regular Season,2024-25 Reg,0,1,1,2024-11-25,2,,27,8,29,9,17,6,12,1,1,53,0,0,0.0,15.1,0,0.59,0,0,2,0,159,355,44.8,15,Ottawa Charge,OTT,Ottawa,Charge,5,1,1,1,0,1,0,0.413793,PWHL,26274,437:54,15,regular,4
1,2024 Regular Season,2024 Reg,0,1,1,2023-11-01,2,,27,0,17,1,1,-5,0,0,0,25,0,0,0.0,0.0,0,0.06,0,0,0,0,35,70,50.0,9,PWHL Boston,BOS,Boston,Boston,1,0,0,0,0,0,0,0,PWHL,12168,202:48,0,regular,4
1,2024 Regular Season,2024 Reg,0,1,1,2024-03-20,2,,27,0,7,0,0,-1,4,0,0,5,0,0,0.0,0.0,0,0.00,0,0,0,0,17,41,41.5,3,PWHL Ottawa,OTT,Ottawa,Ottawa,5,1,0,0,0,0,0,0.571429,PWHL,3841,64:01,0,regular,4
15,Total,Total,0,4,NA,8096,8,NA,108,12,83,14,26,-1,20,3,1,141,0,0,0.0,8.5,0,0.31,0,0,2,0,424,874,48.5,32,NA,NA,NA,NA,NA,NA,2,2,0,1,1,0.24,NA,70308,1171:48,30,regular,4
9,2026 Playoffs,2026 Playoffs,1,1,1,2026-04-28,2,,27,1,9,0,1,-1,0,0,0,12,0,0,0.0,8.3,0,0.11,0,0,0,0,80,143,55.9,2,Montréal Victoire,MTL,Montréal,Victoire,3,1,0,0,0,0,0,0,PWHL,9637,160:37,1,playoff,4
6,2025 Playoffs,2025 Playoffs,1,1,1,2025-05-06,2,,27,1,8,0,1,1,0,0,0,21,0,0,0.0,4.8,0,0.13,0,0,1,0,99,165,60.0,1,Ottawa Charge,OTT,Ottawa,Charge,5,1,0,0,0,0,0,0,PWHL,11532,192:12,5,playoff,4
15,Total,Total,1,2,NA,4051,4,NA,54,2,17,0,2,0,0,0,0,33,0,0,0.0,6.1,0,0.12,0,0,1,0,179,308,58.1,3,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.00,NA,21169,352:49,6,playoff,4
7,2025-26 Preseason,2025-26 Preseason,0,0,1,2025-06-18,2,,27,2,2,0,2,0,0,1,0,6,0,0,0.0,33.3,0,1.00,0,0,0,0,9,27,33.3,4,Montréal Victoire,MTL,Montréal,Victoire,3,1,0,0,0,0,0,0,PWHL,1756,29:16,1,exhibition,4
4,2024-25 Preseason,2024-25 Preseason,0,0,1,2024-10-17,2,,27,1,2,0,1,-1,0,0,0,3,0,0,0.0,33.3,0,0.50,0,0,0,0,4,11,36.4,1,Ottawa Charge,OTT,Ottawa,Charge,5,1,1,0,0,0,0,0,PWHL,1494,24:54,0,exhibition,4
2,2024 Preseason,2024 Preseason,0,0,1,2023-11-01,2,,27,0,3,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0.00,0,0,0,0,0,0,0.0,0,PWHL Boston,BOS,Boston,PWHL Boston,1,1,0,0,0,0,0,0.666667,PWHL,0,0:00,0,exhibition,4
13,Total,Total,0,0,NA,6072,6,NA,81,3,7,0,3,-1,2,1,0,9,0,0,0.0,33.3,0,0.43,0,0,0,0,13,38,34.2,5,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0.29,NA,3250,54:10,1,exhibition,4
8,2025-26 Regular Season,2025-26 Reg,0,1,1,2025-11-21,1,*,36,1,16,1,2,1,8,0,0,24,0,0,0.0,4.2,0,0.13,0,0,0,0,0,4,0.0,15,Boston Fleet,BOS,Boston,Fleet,1,1,0,0,0,0,0,0.500000,PWHL,11663,194:23,10,regular,8
5,2024-25 Regular Season,2024-25 Reg,0,1,1,2024-11-25,2,,36,2,20,1,3,-1,4,1,1,19,1,0,0.0,10.5,0,0.15,0,0,0,0,0,1,0.0,12,Boston Fleet,BOS,Boston,Fleet,1,1,0,0,0,0,0,0.200000,PWHL,10569,176:09,5,regular,8
1,2024 Regular Season,2024 Reg,0,1,1,2023-11-01,2,,36,4,17,3,7,-1,2,0,0,46,0,0,0.0,8.7,0,0.41,0,0,1,0,0,0,0.0,12,PWHL Boston,BOS,Boston,Boston,1,1,1,0,0,0,0,0.117647,PWHL,13596,226:36,0,regular,8
14,Total,Total,0,3,NA,6072,5,NA,108,7,53,5,12,-1,14,1,1,89,1,0,0.0,7.9,0,0.23,0,0,1,0,0,5,0.0,39,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0.26,NA,35828,597:08,15,regular,8
3,2024 Playoffs,2024 Playoffs,1,1,1,2024-05-06,2,,36,0,6,0,0,-2,0,0,0,4,0,0,0.0,0.0,0,0.00,0,0,0,0,0,0,0.0,2,PWHL Boston,BOS,Boston,Boston,1,1,0,0,0,0,0,0,PWHL,2662,44:22,2,playoff,8
3,Total,Total,1,1,NA,2024,2,NA,36,0,6,0,0,-2,0,0,0,4,0,0,0.0,0.0,0,0.00,0,0,0,0,0,0,0.0,2,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.00,NA,2662,44:22,2,playoff,8
7,2025-26 Preseason,2025-26 Preseason,0,0,1,2025-07-28,1,*,36,0,2,0,0,0,0,0,0,6,0,0,0.0,0.0,0,0.00,0,0,0,0,0,1,0.0,2,Boston Fleet,BOS,Boston,Fleet,1,1,0,0,0,0,0,0,PWHL,1630,27:10,4,exhibition,8
4,2024-25 Preseason,2024-25 Preseason,0,0,1,2024-11-01,2,,36,0,2,0,0,-3,0,0,0,4,0,0,0.0,0.0,0,0.00,0,0,0,0,1,1,100.0,4,Boston Fleet,BOS,Boston,Fleet,1,1,0,0,0,0,0,0,PWHL,1992,33:12,3,exhibition,8
2,2024 Preseason,2024 Preseason,0,0,1,2023-11-01,2,,36,2,2,1,3,3,2,0,0,5,1,0,0.0,40.0,0,1.50,0,0,0,0,0,0,0.0,0,PWHL Boston,BOS,Boston,PWHL Boston,1,1,1,1,0,0,0,1.000000,PWHL,0,0:00,0,exhibition,8
13,Total,Total,0,0,NA,6072,5,NA,108,2,6,1,3,0,2,0,0,15,1,0,0.0,13.3,0,0.50,0,0,0,0,1,2,50.0,6,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0.33,NA,3622,60:22,7,exhibition,8
8,2025-26 Regular Season,2025-26 Reg,0,1,1,2025-11-21,1,*,17,2,19,4,6,7,0,1,0,22,0,0,0.0,9.1,0,0.32,0,0,0,0,3,5,60.0,5,Boston Fleet,BOS,Boston,Fleet,1,0,1,0,0,0,0,0,PWHL,16934,282:14,13,regular,17
8,2025-26 Regular Season,2025-26 Reg,0,1,1,2026-03-17,2,,37,2,11,7,9,0,0,0,1,22,0,0,0.0,9.1,0,0.82,0,0,0,0,1,3,33.3,5,Seattle Torrent,SEA,Seattle,Torrent,8,1,1,0,0,0,0,0,PWHL,12873,214:33,9,regular,17
5,2024-25 Regular Season,2024-25 Reg,0,1,1,2024-11-25,1,*,37,3,30,2,5,1,6,1,0,30,0,0,0.0,10.0,0,0.17,0,0,0,0,3,5,60.0,23,Boston Fleet,BOS,Boston,Fleet,1,1,1,0,0,0,0,0.200000,PWHL,23126,385:26,9,regular,17
1,2024 Regular Season,2024 Reg,0,1,1,2023-11-01,2,,37,3,20,3,6,5,0,0,0,23,0,0,0.0,13.0,0,0.30,0,0,2,0,5,6,83.3,18,PWHL Boston,BOS,Boston,Boston,1,1,1,0,0,0,0,0,PWHL,16147,269:07,2,regular,17
22,Total,Total,0,4,NA,8098,6,NA,128,10,80,16,26,13,6,2,1,97,0,0,0.0,10.3,0,0.33,0,0,2,0,12,19,63.2,51,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0.07,NA,69080,1151:20,33,regular,17
3,2024 Playoffs,2024 Playoffs,1,1,1,2024-05-06,2,,37,0,8,3,3,2,0,0,0,7,0,0,0.0,0.0,0,0.38,0,0,0,0,0,0,0.0,6,PWHL Boston,BOS,Boston,Boston,1,1,0,0,0,0,0,0,PWHL,9126,152:06,3,playoff,17
3,Total,Total,1,1,NA,2024,2,NA,37,0,8,3,3,2,0,0,0,7,0,0,0.0,0.0,0,0.38,0,0,0,0,0,0,0.0,6,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.00,NA,9126,152:06,3,playoff,17
7,2025-26 Preseason,2025-26 Preseason,0,0,1,2025-06-18,1,*,17,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.00,0,0,0,0,0,1,0.0,0,Boston Fleet,BOS,Boston,Fleet,1,1,0,0,0,0,0,0,PWHL,1543,25:43,0,exhibition,17
4,2024-25 Preseason,2024-25 Preseason,0,0,1,2024-11-01,1,*,37,0,2,0,0,-2,0,0,0,4,0,0,0.0,0.0,0,0.00,0,0,0,0,0,1,0.0,2,Boston Fleet,BOS,Boston,Fleet,1,1,0,0,0,0,0,0,PWHL,1476,24:36,1,exhibition,17
2,2024 Preseason,2024 Preseason,0,0,1,2023-11-01,2,,37,0,2,0,0,-2,2,0,0,4,1,1,100.0,0.0,0,0.00,0,0,0,0,0,0,0.0,0,PWHL Boston,BOS,Boston,PWHL Boston,1,1,0,0,0,0,0,1.000000,PWHL,0,0:00,0,exhibition,17
13,Total,Total,0,0,NA,6072,4,NA,91,0,6,0,0,-4,2,0,0,8,1,1,100.0,0.0,0,0.00,0,0,0,0,0,2,0.0,2,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.33,NA,3019,50:19,1,exhibition,17
8,2025-26 Regular Season,2025-26 Reg,0,1,1,2025-11-21,1,*,47,4,30,8,12,4,10,1,1,41,3,1,33.3,9.8,0,0.40,0,0,0,0,5,15,33.3,25,Boston Fleet,BOS,Boston,Fleet,1,1,1,0,0,0,0,0.333333,PWHL,25761,429:21,6,regular,16
5,2024-25 Regular Season,2024-25 Reg,0,1,1,2024-11-25,2,,47,4,30,6,10,1,8,0,1,40,0,0,0.0,10.0,0,0.33,0,1,0,0,21,54,38.9,15,Boston Fleet,BOS,Boston,Fleet,1,1,1,1,0,1,0,0.266667,PWHL,27027,450:27,6,regular,16
1,2024 Regular Season,2024 Reg,0,1,1,2023-11-01,2,,47,3,24,8,11,0,8,0,1,65,2,0,0.0,4.6,0,0.46,0,0,0,0,31,47,66.0,9,PWHL Boston,BOS,Boston,Boston,1,1,0,0,0,1,0,0.333333,PWHL,23346,389:06,4,regular,16
14,Total,Total,0,3,NA,6072,5,NA,141,11,84,22,33,5,26,1,3,146,5,1,20.0,7.5,0,0.39,0,1,0,0,57,116,49.1,49,NA,NA,NA,NA,NA,NA,2,1,0,2,0,0.31,NA,76134,1268:54,16,regular,16
9,2026 Playoffs,2026 Playoffs,1,1,1,2026-04-28,1,*,47,1,4,0,1,-1,2,0,0,4,0,0,0.0,25.0,0,0.25,0,0,1,0,0,0,0.0,1,Boston Fleet,BOS,Boston,Fleet,1,1,0,0,0,0,0,0.500000,PWHL,1741,29:01,0,playoff,16
3,2024 Playoffs,2024 Playoffs,1,1,1,2024-05-06,2,,47,0,6,1,1,0,4,0,0,11,0,0,0.0,0.0,0,0.17,0,0,0,0,4,8,50.0,6,PWHL Boston,BOS,Boston,Boston,1,1,0,0,0,0,0,0.666667,PWHL,6486,108:06,2,playoff,16
12,Total,Total,1,2,NA,4050,3,NA,94,1,10,1,2,-1,6,0,0,15,0,0,0.0,6.7,0,0.20,0,0,1,0,4,8,50.0,7,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.60,NA,8227,137:07,2,playoff,16
7,2025-26 Preseason,2025-26 Preseason,0,0,1,2025-06-01,1,*,47,0,1,1,1,0,2,0,0,7,0,0,0.0,0.0,0,1.00,0,0,0,0,2,3,66.7,0,Boston Fleet,BOS,Boston,Fleet,1,1,0,0,0,0,0,2.000000,PWHL,1334,22:14,1,exhibition,16
4,2024-25 Preseason,2024-25 Preseason,0,0,1,2024-11-01,2,,47,0,2,0,0,0,0,0,0,9,0,0,0.0,0.0,0,0.00,0,0,0,0,1,2,50.0,4,Boston Fleet,BOS,Boston,Fleet,1,1,0,0,0,0,0,0,PWHL,1711,28:31,1,exhibition,16
2,2024 Preseason,2024 Preseason,0,0,1,2023-11-01,2,,47,0,2,0,0,0,2,0,0,1,1,0,0.0,0.0,0,0.00,0,0,0,0,0,0,0.0,0,PWHL Boston,BOS,Boston,PWHL Boston,1,1,0,0,0,0,0,1.000000,PWHL,0,0:00,0,exhibition,16
13,Total,Total,0,0,NA,6072,5,NA,141,0,5,1,1,0,4,0,0,17,1,0,0.0,0.0,0,0.20,0,0,0,0,3,5,60.0,4,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.80,NA,3045,50:45,2,exhibition,16
1,2024 Regular Season,2024 Reg,0,1,1,2023-11-01,1,*,97,1,22,2,3,3,8,0,0,14,0,0,0.0,7.1,0,0.14,0,0,0,0,0,0,0.0,12,PWHL Boston,BOS,Boston,Boston,1,1,0,0,0,0,0,0.363636,PWHL,12956,215:56,3,regular,10
1,Total,Total,0,1,NA,2023,1,NA,97,1,22,2,3,3,8,0,0,14,0,0,0.0,7.1,0,0.14,0,0,0,0,0,0,0.0,12,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.36,NA,12956,215:56,3,regular,10
3,2024 Playoffs,2024 Playoffs,1,1,1,2024-05-06,1,*,97,1,8,0,1,0,0,0,0,3,0,0,0.0,33.3,0,0.13,0,0,1,0,0,0,0.0,6,PWHL Boston,BOS,Boston,Boston,1,1,0,0,0,1,0,0,PWHL,3825,63:45,2,playoff,10
3,Total,Total,1,1,NA,2024,1,NA,97,1,8,0,1,0,0,0,0,3,0,0,0.0,33.3,0,0.12,0,0,1,0,0,0,0.0,6,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0.00,NA,3825,63:45,2,playoff,10
2,2024 Preseason,2024 Preseason,0,0,1,2023-11-01,2,,97,0,2,0,0,-2,0,0,0,0,1,0,0.0,0.0,0,0.00,0,0,0,0,0,0,0.0,0,PWHL Boston,BOS,Boston,PWHL Boston,1,1,0,0,0,0,0,0,PWHL,0,0:00,0,exhibition,10
2,Total,Total,0,0,NA,2023,2,NA,97,0,2,0,0,-2,0,0,0,0,1,0,0.0,0.0,0,0.00,0,0,0,0,0,0,0.0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.00,NA,0,0:00,0,exhibition,10
8,2025-26 Regular Season,2025-26 Reg,0,1,1,2025-11-21,2,,20,0,29,3,3,-5,0,0,0,12,0,0,0.0,0.0,0,0.10,0,0,0,0,0,2,0.0,5,Seattle Torrent,SEA,Seattle,Torrent,8,1,0,0,0,0,0,0,PWHL,23496,391:36,40,regular,99
5,2024-25 Regular Season,2024-25 Reg,0,1,1,2024-11-25,1,*,2,3,29,1,4,1,14,0,0,22,0,0,0.0,13.6,0,0.14,0,0,1,0,0,0,0.0,10,Montréal Victoire,MTL,Montréal,Victoire,3,1,0,0,0,0,0,0.482759,PWHL,29771,496:11,60,regular,99
1,2024 Regular Season,2024 Reg,0,1,1,2023-11-30,2,,2,0,24,3,3,2,12,0,1,21,0,0,0.0,0.0,0,0.13,0,0,0,0,0,0,0.0,11,PWHL Montreal,MTL,Montreal,Montreal,3,1,0,0,0,0,0,0.500000,PWHL,29214,486:54,26,regular,99
14,Total,Total,0,3,NA,6072,5,NA,24,3,82,7,10,-2,26,0,1,55,0,0,0.0,5.5,0,0.12,0,0,1,0,0,2,0.0,26,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.32,NA,82481,1374:41,126,regular,99
6,2025 Playoffs,2025 Playoffs,1,1,1,2025-05-06,1,*,2,0,4,0,0,-1,4,0,0,1,0,0,0.0,0.0,0,0.00,0,0,0,0,0,0,0.0,0,Montréal Victoire,MTL,Montréal,Victoire,3,1,0,0,0,0,0,1.000000,PWHL,4554,75:54,10,playoff,99
3,2024 Playoffs,2024 Playoffs,1,1,1,2024-05-06,2,,2,0,3,0,0,-2,0,0,0,3,0,0,0.0,0.0,0,0.00,0,0,0,0,0,0,0.0,1,PWHL Montreal,MTL,Montreal,Montreal,3,1,0,0,0,0,0,0,PWHL,5469,91:09,2,playoff,99
9,Total,Total,1,2,NA,4049,3,NA,4,0,7,0,0,-3,4,0,0,4,0,0,0.0,0.0,0,0.00,0,0,0,0,0,0,0.0,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.57,NA,10023,167:03,12,playoff,99
7,2025-26 Preseason,2025-26 Preseason,0,0,1,2025-06-18,2,,20,0,1,1,1,2,2,0,0,1,0,0,0.0,0.0,0,1.00,0,0,0,0,0,0,0.0,1,Seattle Torrent,SEA,Seattle,Torrent,8,1,0,0,0,0,0,2.000000,PWHL,1191,19:51,0,exhibition,99
4,2024-25 Preseason,2024-25 Preseason,0,0,1,2024-11-01,1,*,2,0,2,1,1,2,0,0,0,2,0,0,0.0,0.0,0,0.50,0,0,0,0,0,0,0.0,0,Montréal Victoire,MTL,Montréal,Victoire,3,1,0,0,0,0,0,0,PWHL,2064,34:24,1,exhibition,99
2,2024 Preseason,2024 Preseason,0,0,1,2023-11-30,2,,2,0,2,0,0,0,2,0,0,4,0,0,0.0,0.0,0,0.00,0,0,0,0,0,0,0.0,0,PWHL Montreal,MON,Montreal,PWHL Montreal,3,1,0,0,0,0,0,1.000000,PWHL,0,0:00,0,exhibition,99
13,Total,Total,0,0,NA,6072,5,NA,24,0,5,2,2,4,4,0,0,7,0,0,0.0,0.0,0,0.40,0,0,0,0,0,0,0.0,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.80,NA,3255,54:15,1,exhibition,99
5,2024-25 Regular Season,2024-25 Reg,0,1,1,2024-11-25,2,,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.00,0,0,0,0,0,0,0.0,0,Montréal Victoire,MTL,Montréal,Victoire,3,1,0,0,0,0,0,0,PWHL,160,2:40,1,regular,163
1,2024 Regular Season,2024 Reg,0,1,1,2023-12-12,2,,4,1,24,1,2,-2,12,0,0,16,0,0,0.0,6.3,0,0.08,0,0,0,0,0,0,0.0,25,PWHL Montreal,MTL,Montreal,Montreal,3,1,1,0,0,0,0,0.500000,PWHL,23227,387:07,11,regular,163
6,Total,Total,0,2,NA,4047,4,NA,8,1,25,1,2,-2,12,0,0,16,0,0,0.0,6.2,0,0.08,0,0,0,0,0,0,0.0,25,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0.48,NA,23387,389:47,12,regular,163
