player_id,media_id,is_primary,url,thumb,title,width,height,uploaded
245,651,1,https://lscluster.hockeytech.com/player-media/pwhl/51966aefe39569f513ccdde41019c44d.jpg,https://lscluster.hockeytech.com/player-media/pwhl/51966aefe39569f513ccdde41019c44d.jpg,NY_Kaltounkova_98,400,600,2025-11-27 18:42:34
245,450,0,https://lscluster.hockeytech.com/player-media/pwhl/60bc2faeb30a9f215a89d7b6a237aa4e.jpg,https://lscluster.hockeytech.com/player-media/pwhl/60bc2faeb30a9f215a89d7b6a237aa4e.jpg,Kaltounková-Kristýna Cropped,2019,2019,2025-09-12 17:11:58
248,560,1,https://lscluster.hockeytech.com/player-media/pwhl/17f575c812a43bf8ace25b9799ebc8b9.jpg,https://lscluster.hockeytech.com/player-media/pwhl/17f575c812a43bf8ace25b9799ebc8b9.jpg,VAN_Segedi_51,400,600,2025-11-27 16:14:14
248,455,0,https://lscluster.hockeytech.com/player-media/pwhl/6118edd87ed212cd3667c580bd31dc1d.jpg,https://lscluster.hockeytech.com/player-media/pwhl/6118edd87ed212cd3667c580bd31dc1d.jpg,Segedi,1932,1932,2025-09-12 17:25:20
249,644,1,https://lscluster.hockeytech.com/player-media/pwhl/08624238dd621bf14b80449134955774.jpg,https://lscluster.hockeytech.com/player-media/pwhl/08624238dd621bf14b80449134955774.jpg,NY_Cherkowski_24,400,600,2025-11-27 18:41:14
249,507,0,https://lscluster.hockeytech.com/player-media/pwhl/9b483ae26babd31e21ed1f71b6b8f06d.jpg,https://lscluster.hockeytech.com/player-media/pwhl/9b483ae26babd31e21ed1f71b6b8f06d.jpg,NY_Cherkowski_24,1659,2364,2025-11-24 17:28:39
249,449,0,https://lscluster.hockeytech.com/player-media/pwhl/79a1ca4b4ebcd4a1d35f6f27a011da95.jpg,https://lscluster.hockeytech.com/player-media/pwhl/79a1ca4b4ebcd4a1d35f6f27a011da95.jpg,Cherkowski,1580,1580,2025-09-12 17:09:55
25,718,1,https://lscluster.hockeytech.com/player-media/pwhl/9c3afa3cfcda2d270c134dee7e63e491.jpg,https://lscluster.hockeytech.com/player-media/pwhl/9c3afa3cfcda2d270c134dee7e63e491.jpg,MIN_Zumwinkle_13,400,600,2025-11-27 19:33:13
25,328,0,https://lscluster.hockeytech.com/player-media/pwhl/33b73dd1845c9926dd6508d7b473fc7b.jpg,https://lscluster.hockeytech.com/player-media/pwhl/33b73dd1845c9926dd6508d7b473fc7b.jpg,Zumwinkle,1463,2048,2024-12-02 01:35:32
25,107,0,https://lscluster.hockeytech.com/player-media/pwhl/086f04b591cd622c71023d83fc69e7e3.jpg,https://lscluster.hockeytech.com/player-media/pwhl/086f04b591cd622c71023d83fc69e7e3.jpg,Grace Zumwinkle 39062,2070,3106,2023-11-25 21:11:17
252,550,1,https://lscluster.hockeytech.com/player-media/pwhl/d303c2ffa7929246d3321e3231ac54bc.jpg,https://lscluster.hockeytech.com/player-media/pwhl/d303c2ffa7929246d3321e3231ac54bc.jpg,VAN_Karvinen_33,400,600,2025-11-27 16:10:14
252,460,0,https://lscluster.hockeytech.com/player-media/pwhl/f9e826acb155d288c96aa1ba8b3a5f9f.png,https://lscluster.hockeytech.com/player-media/pwhl/f9e826acb155d288c96aa1ba8b3a5f9f.png,PWHL,400,400,2025-10-06 15:41:07
253,677,1,https://lscluster.hockeytech.com/player-media/pwhl/c6533ee124d31693a4f0d608de236f2d.jpg,https://lscluster.hockeytech.com/player-media/pwhl/c6533ee124d31693a4f0d608de236f2d.jpg,MTL_Gosling_61,400,600,2025-11-27 19:07:13
