timestamp_utc,timestamp_local,lot_id,address,lot_type,capacity,free_spaces,free_accessible,occupancy_pct,downtown,error
2026-07-30T11:45:24Z,2026-07-30T07:45:24-0400,11,687 Somerset St. W,Surface,46,,N/A,,False,no freeSpaces in feed
2026-07-30T11:45:24Z,2026-07-30T07:45:24-0400,20,400 North River Rd.,Surface,79,,N/A,,False,no freeSpaces in feed
2026-07-30T11:45:24Z,2026-07-30T07:45:24-0400,22,283 Cyr Ave.,Surface,25,,N/A,,False,no freeSpaces in feed
2026-07-30T11:45:24Z,2026-07-30T07:45:24-0400,14,301 Preston St.,Surface,62,,N/A,,False,no freeSpaces in feed
2026-07-30T11:45:24Z,2026-07-30T07:45:24-0400,30,789 Trim Rd.,Surface,274,,N/A,,False,no freeSpaces in feed
2026-07-30T11:45:24Z,2026-07-30T07:45:24-0400,13,366 Parkdale Ave.,Surface,20,,N/A,,False,no freeSpaces in feed
2026-07-30T11:45:24Z,2026-07-30T07:45:24-0400,23,2950 Riverside Dr.,Surface,186,,N/A,,False,no freeSpaces in feed
2026-07-30T11:45:24Z,2026-07-30T07:45:24-0400,18,422 Slater St.,Enclosed,10,,N/A,,True,no freeSpaces in feed
2026-07-30T12:00:19Z,2026-07-30T08:00:19-0400,3333,210 Gloucester St.,Enclosed,213,25,3,88.3,True,
2026-07-30T12:00:19Z,2026-07-30T08:00:19-0400,4,70 Clarence St.,Enclosed,289,263,5,9.0,True,
2026-07-30T12:00:19Z,2026-07-30T08:00:19-0400,5,141 Clarence St.,Enclosed,461,188,4,59.2,True,
2026-07-30T12:00:19Z,2026-07-30T08:00:19-0400,6,110 Laurier Ave.,Enclosed,850,195,4,77.1,True,
2026-07-30T12:00:19Z,2026-07-30T08:00:19-0400,8,170 Second Ave.,Enclosed,146,110,6,24.7,False,
2026-07-30T12:00:19Z,2026-07-30T08:00:19-0400,9,234-250 Slater St.,Surface,65,,N/A,,True,no freeSpaces in feed
2026-07-30T12:00:19Z,2026-07-30T08:00:19-0400,10,574 Bank St.,Surface,19,,N/A,,True,no freeSpaces in feed
2026-07-30T12:00:19Z,2026-07-30T08:00:19-0400,11,687 Somerset St. W,Surface,46,,N/A,,False,no freeSpaces in feed
2026-07-30T12:00:19Z,2026-07-30T08:00:19-0400,20,400 North River Rd.,Surface,79,,N/A,,False,no freeSpaces in feed
2026-07-30T12:00:19Z,2026-07-30T08:00:19-0400,22,283 Cyr Ave.,Surface,25,,N/A,,False,no freeSpaces in feed
2026-07-30T12:00:19Z,2026-07-30T08:00:19-0400,14,301 Preston St.,Surface,62,,N/A,,False,no freeSpaces in feed
2026-07-30T12:00:19Z,2026-07-30T08:00:19-0400,30,789 Trim Rd.,Surface,274,,N/A,,False,no freeSpaces in feed
2026-07-30T12:00:19Z,2026-07-30T08:00:19-0400,13,366 Parkdale Ave.,Surface,20,,N/A,,False,no freeSpaces in feed
2026-07-30T12:00:19Z,2026-07-30T08:00:19-0400,23,2950 Riverside Dr.,Surface,186,,N/A,,False,no freeSpaces in feed
2026-07-30T12:00:19Z,2026-07-30T08:00:19-0400,18,422 Slater St.,Enclosed,10,,N/A,,True,no freeSpaces in feed
2026-07-30T12:15:18Z,2026-07-30T08:15:18-0400,3333,210 Gloucester St.,Enclosed,213,19,3,91.1,True,
2026-07-30T12:15:18Z,2026-07-30T08:15:18-0400,4,70 Clarence St.,Enclosed,289,261,5,9.7,True,
2026-07-30T12:15:18Z,2026-07-30T08:15:18-0400,5,141 Clarence St.,Enclosed,461,171,4,62.9,True,
2026-07-30T12:15:18Z,2026-07-30T08:15:18-0400,6,110 Laurier Ave.,Enclosed,850,121,4,85.8,True,
2026-07-30T12:15:18Z,2026-07-30T08:15:18-0400,8,170 Second Ave.,Enclosed,146,109,6,25.3,False,
2026-07-30T12:15:18Z,2026-07-30T08:15:18-0400,9,234-250 Slater St.,Surface,65,,N/A,,True,no freeSpaces in feed
2026-07-30T12:15:18Z,2026-07-30T08:15:18-0400,10,574 Bank St.,Surface,19,,N/A,,True,no freeSpaces in feed
2026-07-30T12:15:18Z,2026-07-30T08:15:18-0400,11,687 Somerset St. W,Surface,46,,N/A,,False,no freeSpaces in feed
2026-07-30T12:15:18Z,2026-07-30T08:15:18-0400,20,400 North River Rd.,Surface,79,,N/A,,False,no freeSpaces in feed
2026-07-30T12:15:18Z,2026-07-30T08:15:18-0400,22,283 Cyr Ave.,Surface,25,,N/A,,False,no freeSpaces in feed
2026-07-30T12:15:18Z,2026-07-30T08:15:18-0400,14,301 Preston St.,Surface,62,,N/A,,False,no freeSpaces in feed
2026-07-30T12:15:18Z,2026-07-30T08:15:18-0400,30,789 Trim Rd.,Surface,274,,N/A,,False,no freeSpaces in feed
2026-07-30T12:15:18Z,2026-07-30T08:15:18-0400,13,366 Parkdale Ave.,Surface,20,,N/A,,False,no freeSpaces in feed
2026-07-30T12:15:18Z,2026-07-30T08:15:18-0400,23,2950 Riverside Dr.,Surface,186,,N/A,,False,no freeSpaces in feed
2026-07-30T12:15:18Z,2026-07-30T08:15:18-0400,18,422 Slater St.,Enclosed,10,,N/A,,True,no freeSpaces in feed
2026-07-30T12:30:18Z,2026-07-30T08:30:18-0400,3333,210 Gloucester St.,Enclosed,213,18,3,91.5,True,
2026-07-30T12:30:18Z,2026-07-30T08:30:18-0400,4,70 Clarence St.,Enclosed,289,258,5,10.7,True,
2026-07-30T12:30:18Z,2026-07-30T08:30:18-0400,5,141 Clarence St.,Enclosed,461,156,4,66.2,True,
2026-07-30T12:30:18Z,2026-07-30T08:30:18-0400,6,110 Laurier Ave.,Enclosed,850,67,3,92.1,True,
2026-07-30T12:30:18Z,2026-07-30T08:30:18-0400,8,170 Second Ave.,Enclosed,146,106,6,27.4,False,
2026-07-30T12:30:18Z,2026-07-30T08:30:18-0400,9,234-250 Slater St.,Surface,65,,N/A,,True,no freeSpaces in feed
2026-07-30T12:30:18Z,2026-07-30T08:30:18-0400,10,574 Bank St.,Surface,19,,N/A,,True,no freeSpaces in feed
2026-07-30T12:30:18Z,2026-07-30T08:30:18-0400,11,687 Somerset St. W,Surface,46,,N/A,,False,no freeSpaces in feed
2026-07-30T12:30:18Z,2026-07-30T08:30:18-0400,20,400 North River Rd.,Surface,79,,N/A,,False,no freeSpaces in feed
2026-07-30T12:30:18Z,2026-07-30T08:30:18-0400,22,283 Cyr Ave.,Surface,25,,N/A,,False,no freeSpaces in feed
2026-07-30T12:30:18Z,2026-07-30T08:30:18-0400,14,301 Preston St.,Surface,62,,N/A,,False,no freeSpaces in feed
2026-07-30T12:30:18Z,2026-07-30T08:30:18-0400,30,789 Trim Rd.,Surface,274,,N/A,,False,no freeSpaces in feed
2026-07-30T12:30:18Z,2026-07-30T08:30:18-0400,13,366 Parkdale Ave.,Surface,20,,N/A,,False,no freeSpaces in feed
2026-07-30T12:30:18Z,2026-07-30T08:30:18-0400,23,2950 Riverside Dr.,Surface,186,,N/A,,False,no freeSpaces in feed
2026-07-30T12:30:18Z,2026-07-30T08:30:18-0400,18,422 Slater St.,Enclosed,10,,N/A,,True,no freeSpaces in feed
2026-07-30T12:45:19Z,2026-07-30T08:45:19-0400,3333,210 Gloucester St.,Enclosed,213,17,3,92.0,True,
2026-07-30T12:45:19Z,2026-07-30T08:45:19-0400,4,70 Clarence St.,Enclosed,289,260,3,10.0,True,
2026-07-30T12:45:19Z,2026-07-30T08:45:19-0400,5,141 Clarence St.,Enclosed,461,141,4,69.4,True,
2026-07-30T12:45:19Z,2026-07-30T08:45:19-0400,6,110 Laurier Ave.,Enclosed,850,38,3,95.5,True,
2026-07-30T12:45:19Z,2026-07-30T08:45:19-0400,8,170 Second Ave.,Enclosed,146,102,5,30.1,False,
2026-07-30T12:45:19Z,2026-07-30T08:45:19-0400,9,234-250 Slater St.,Surface,65,,N/A,,True,no freeSpaces in feed
2026-07-30T12:45:19Z,2026-07-30T08:45:19-0400,10,574 Bank St.,Surface,19,,N/A,,True,no freeSpaces in feed
2026-07-30T12:45:19Z,2026-07-30T08:45:19-0400,11,687 Somerset St. W,Surface,46,,N/A,,False,no freeSpaces in feed
2026-07-30T12:45:19Z,2026-07-30T08:45:19-0400,20,400 North River Rd.,Surface,79,,N/A,,False,no freeSpaces in feed
2026-07-30T12:45:19Z,2026-07-30T08:45:19-0400,22,283 Cyr Ave.,Surface,25,,N/A,,False,no freeSpaces in feed
2026-07-30T12:45:19Z,2026-07-30T08:45:19-0400,14,301 Preston St.,Surface,62,,N/A,,False,no freeSpaces in feed
2026-07-30T12:45:19Z,2026-07-30T08:45:19-0400,30,789 Trim Rd.,Surface,274,,N/A,,False,no freeSpaces in feed
2026-07-30T12:45:19Z,2026-07-30T08:45:19-0400,13,366 Parkdale Ave.,Surface,20,,N/A,,False,no freeSpaces in feed
2026-07-30T12:45:19Z,2026-07-30T08:45:19-0400,23,2950 Riverside Dr.,Surface,186,,N/A,,False,no freeSpaces in feed
2026-07-30T12:45:19Z,2026-07-30T08:45:19-0400,18,422 Slater St.,Enclosed,10,,N/A,,True,no freeSpaces in feed
2026-07-30T13:00:18Z,2026-07-30T09:00:18-0400,3333,210 Gloucester St.,Enclosed,213,12,3,94.4,True,
2026-07-30T13:00:18Z,2026-07-30T09:00:18-0400,4,70 Clarence St.,Enclosed,289,259,4,10.4,True,
2026-07-30T13:00:18Z,2026-07-30T09:00:18-0400,5,141 Clarence St.,Enclosed,461,112,4,75.7,True,
2026-07-30T13:00:18Z,2026-07-30T09:00:18-0400,6,110 Laurier Ave.,Enclosed,850,34,3,96.0,True,
2026-07-30T13:00:18Z,2026-07-30T09:00:18-0400,8,170 Second Ave.,Enclosed,146,99,5,32.2,False,
2026-07-30T13:00:18Z,2026-07-30T09:00:18-0400,9,234-250 Slater St.,Surface,65,,N/A,,True,no freeSpaces in feed
2026-07-30T13:00:18Z,2026-07-30T09:00:18-0400,10,574 Bank St.,Surface,19,,N/A,,True,no freeSpaces in feed
2026-07-30T13:00:18Z,2026-07-30T09:00:18-0400,11,687 Somerset St. W,Surface,46,,N/A,,False,no freeSpaces in feed
2026-07-30T13:00:18Z,2026-07-30T09:00:18-0400,20,400 North River Rd.,Surface,79,,N/A,,False,no freeSpaces in feed
2026-07-30T13:00:18Z,2026-07-30T09:00:18-0400,22,283 Cyr Ave.,Surface,25,,N/A,,False,no freeSpaces in feed
2026-07-30T13:00:18Z,2026-07-30T09:00:18-0400,14,301 Preston St.,Surface,62,,N/A,,False,no freeSpaces in feed
2026-07-30T13:00:18Z,2026-07-30T09:00:18-0400,30,789 Trim Rd.,Surface,274,,N/A,,False,no freeSpaces in feed
2026-07-30T13:00:18Z,2026-07-30T09:00:18-0400,13,366 Parkdale Ave.,Surface,20,,N/A,,False,no freeSpaces in feed
2026-07-30T13:00:18Z,2026-07-30T09:00:18-0400,23,2950 Riverside Dr.,Surface,186,,N/A,,False,no freeSpaces in feed
2026-07-30T13:00:18Z,2026-07-30T09:00:18-0400,18,422 Slater St.,Enclosed,10,,N/A,,True,no freeSpaces in feed
2026-07-30T13:15:18Z,2026-07-30T09:15:18-0400,3333,210 Gloucester St.,Enclosed,213,12,3,94.4,True,
2026-07-30T13:15:18Z,2026-07-30T09:15:18-0400,4,70 Clarence St.,Enclosed,289,258,4,10.7,True,
2026-07-30T13:15:18Z,2026-07-30T09:15:18-0400,5,141 Clarence St.,Enclosed,461,96,4,79.2,True,
2026-07-30T13:15:18Z,2026-07-30T09:15:18-0400,6,110 Laurier Ave.,Enclosed,850,32,3,96.2,True,
2026-07-30T13:15:18Z,2026-07-30T09:15:18-0400,8,170 Second Ave.,Enclosed,146,96,5,34.2,False,
2026-07-30T13:15:18Z,2026-07-30T09:15:18-0400,9,234-250 Slater St.,Surface,65,,N/A,,True,no freeSpaces in feed
2026-07-30T13:15:18Z,2026-07-30T09:15:18-0400,10,574 Bank St.,Surface,19,,N/A,,True,no freeSpaces in feed
2026-07-30T13:15:18Z,2026-07-30T09:15:18-0400,11,687 Somerset St. W,Surface,46,,N/A,,False,no freeSpaces in feed
2026-07-30T13:15:18Z,2026-07-30T09:15:18-0400,20,400 North River Rd.,Surface,79,,N/A,,False,no freeSpaces in feed
2026-07-30T13:15:18Z,2026-07-30T09:15:18-0400,22,283 Cyr Ave.,Surface,25,,N/A,,False,no freeSpaces in feed
2026-07-30T13:15:18Z,2026-07-30T09:15:18-0400,14,301 Preston St.,Surface,62,,N/A,,False,no freeSpaces in feed
2026-07-30T13:15:18Z,2026-07-30T09:15:18-0400,30,789 Trim Rd.,Surface,274,,N/A,,False,no freeSpaces in feed
2026-07-30T13:15:18Z,2026-07-30T09:15:18-0400,13,366 Parkdale Ave.,Surface,20,,N/A,,False,no freeSpaces in feed
2026-07-30T13:15:18Z,2026-07-30T09:15:18-0400,23,2950 Riverside Dr.,Surface,186,,N/A,,False,no freeSpaces in feed
2026-07-30T13:15:18Z,2026-07-30T09:15:18-0400,18,422 Slater St.,Enclosed,10,,N/A,,True,no freeSpaces in feed
2026-07-30T13:30:20Z,2026-07-30T09:30:20-0400,3333,210 Gloucester St.,Enclosed,213,12,3,94.4,True,
2026-07-30T13:30:20Z,2026-07-30T09:30:20-0400,4,70 Clarence St.,Enclosed,289,249,4,13.8,True,
2026-07-30T13:30:20Z,2026-07-30T09:30:20-0400,5,141 Clarence St.,Enclosed,461,95,4,79.4,True,
2026-07-30T13:30:20Z,2026-07-30T09:30:20-0400,6,110 Laurier Ave.,Enclosed,850,34,2,96.0,True,
2026-07-30T13:30:20Z,2026-07-30T09:30:20-0400,8,170 Second Ave.,Enclosed,146,93,5,36.3,False,
2026-07-30T13:30:20Z,2026-07-30T09:30:20-0400,9,234-250 Slater St.,Surface,65,,N/A,,True,no freeSpaces in feed
2026-07-30T13:30:20Z,2026-07-30T09:30:20-0400,10,574 Bank St.,Surface,19,,N/A,,True,no freeSpaces in feed
2026-07-30T13:30:20Z,2026-07-30T09:30:20-0400,11,687 Somerset St. W,Surface,46,,N/A,,False,no freeSpaces in feed
2026-07-30T13:30:20Z,2026-07-30T09:30:20-0400,20,400 North River Rd.,Surface,79,,N/A,,False,no freeSpaces in feed
2026-07-30T13:30:20Z,2026-07-30T09:30:20-0400,22,283 Cyr Ave.,Surface,25,,N/A,,False,no freeSpaces in feed
2026-07-30T13:30:20Z,2026-07-30T09:30:20-0400,14,301 Preston St.,Surface,62,,N/A,,False,no freeSpaces in feed
2026-07-30T13:30:20Z,2026-07-30T09:30:20-0400,30,789 Trim Rd.,Surface,274,,N/A,,False,no freeSpaces in feed
2026-07-30T13:30:20Z,2026-07-30T09:30:20-0400,13,366 Parkdale Ave.,Surface,20,,N/A,,False,no freeSpaces in feed
2026-07-30T13:30:20Z,2026-07-30T09:30:20-0400,23,2950 Riverside Dr.,Surface,186,,N/A,,False,no freeSpaces in feed
2026-07-30T13:30:20Z,2026-07-30T09:30:20-0400,18,422 Slater St.,Enclosed,10,,N/A,,True,no freeSpaces in feed
2026-07-30T13:45:02Z,2026-07-30T09:45:02-0400,3333,210 Gloucester St.,Enclosed,213,11,3,94.8,True,
2026-07-30T13:45:02Z,2026-07-30T09:45:02-0400,4,70 Clarence St.,Enclosed,289,252,4,12.8,True,
2026-07-30T13:45:02Z,2026-07-30T09:45:02-0400,5,141 Clarence St.,Enclosed,461,83,3,82.0,True,
2026-07-30T13:45:02Z,2026-07-30T09:45:02-0400,6,110 Laurier Ave.,Enclosed,850,36,2,95.8,True,
2026-07-30T13:45:02Z,2026-07-30T09:45:02-0400,8,170 Second Ave.,Enclosed,146,87,5,40.4,False,
2026-07-30T13:45:02Z,2026-07-30T09:45:02-0400,9,234-250 Slater St.,Surface,65,,N/A,,True,no freeSpaces in feed
2026-07-30T13:45:02Z,2026-07-30T09:45:02-0400,10,574 Bank St.,Surface,19,,N/A,,True,no freeSpaces in feed
2026-07-30T13:45:02Z,2026-07-30T09:45:02-0400,11,687 Somerset St. W,Surface,46,,N/A,,False,no freeSpaces in feed
2026-07-30T13:45:02Z,2026-07-30T09:45:02-0400,20,400 North River Rd.,Surface,79,,N/A,,False,no freeSpaces in feed
2026-07-30T13:45:02Z,2026-07-30T09:45:02-0400,22,283 Cyr Ave.,Surface,25,,N/A,,False,no freeSpaces in feed
2026-07-30T13:45:02Z,2026-07-30T09:45:02-0400,14,301 Preston St.,Surface,62,,N/A,,False,no freeSpaces in feed
2026-07-30T13:45:02Z,2026-07-30T09:45:02-0400,30,789 Trim Rd.,Surface,274,,N/A,,False,no freeSpaces in feed
2026-07-30T13:45:02Z,2026-07-30T09:45:02-0400,13,366 Parkdale Ave.,Surface,20,,N/A,,False,no freeSpaces in feed
2026-07-30T13:45:02Z,2026-07-30T09:45:02-0400,23,2950 Riverside Dr.,Surface,186,,N/A,,False,no freeSpaces in feed
2026-07-30T13:45:02Z,2026-07-30T09:45:02-0400,18,422 Slater St.,Enclosed,10,,N/A,,True,no freeSpaces in feed
2026-07-30T14:00:19Z,2026-07-30T10:00:19-0400,3333,210 Gloucester St.,Enclosed,213,12,3,94.4,True,
2026-07-30T14:00:19Z,2026-07-30T10:00:19-0400,4,70 Clarence St.,Enclosed,289,247,4,14.5,True,
2026-07-30T14:00:19Z,2026-07-30T10:00:19-0400,5,141 Clarence St.,Enclosed,461,79,3,82.9,True,
2026-07-30T14:00:19Z,2026-07-30T10:00:19-0400,6,110 Laurier Ave.,Enclosed,850,45,2,94.7,True,
2026-07-30T14:00:19Z,2026-07-30T10:00:19-0400,8,170 Second Ave.,Enclosed,146,82,5,43.8,False,
2026-07-30T14:00:19Z,2026-07-30T10:00:19-0400,9,234-250 Slater St.,Surface,65,,N/A,,True,no freeSpaces in feed
2026-07-30T14:00:19Z,2026-07-30T10:00:19-0400,10,574 Bank St.,Surface,19,,N/A,,True,no freeSpaces in feed
2026-07-30T14:00:19Z,2026-07-30T10:00:19-0400,11,687 Somerset St. W,Surface,46,,N/A,,False,no freeSpaces in feed
2026-07-30T14:00:19Z,2026-07-30T10:00:19-0400,20,400 North River Rd.,Surface,79,,N/A,,False,no freeSpaces in feed
2026-07-30T14:00:19Z,2026-07-30T10:00:19-0400,22,283 Cyr Ave.,Surface,25,,N/A,,False,no freeSpaces in feed
2026-07-30T14:00:19Z,2026-07-30T10:00:19-0400,14,301 Preston St.,Surface,62,,N/A,,False,no freeSpaces in feed
2026-07-30T14:00:19Z,2026-07-30T10:00:19-0400,30,789 Trim Rd.,Surface,274,,N/A,,False,no freeSpaces in feed
2026-07-30T14:00:19Z,2026-07-30T10:00:19-0400,13,366 Parkdale Ave.,Surface,20,,N/A,,False,no freeSpaces in feed
2026-07-30T14:00:19Z,2026-07-30T10:00:19-0400,23,2950 Riverside Dr.,Surface,186,,N/A,,False,no freeSpaces in feed
2026-07-30T14:00:19Z,2026-07-30T10:00:19-0400,18,422 Slater St.,Enclosed,10,,N/A,,True,no freeSpaces in feed
2026-07-30T14:15:02Z,2026-07-30T10:15:02-0400,3333,210 Gloucester St.,Enclosed,213,12,3,94.4,True,
2026-07-30T14:15:02Z,2026-07-30T10:15:02-0400,4,70 Clarence St.,Enclosed,289,245,3,15.2,True,
2026-07-30T14:15:02Z,2026-07-30T10:15:02-0400,5,141 Clarence St.,Enclosed,461,76,3,83.5,True,
2026-07-30T14:15:02Z,2026-07-30T10:15:02-0400,6,110 Laurier Ave.,Enclosed,850,48,1,94.4,True,
2026-07-30T14:15:02Z,2026-07-30T10:15:02-0400,8,170 Second Ave.,Enclosed,146,78,5,46.6,False,
2026-07-30T14:15:02Z,2026-07-30T10:15:02-0400,9,234-250 Slater St.,Surface,65,,N/A,,True,no freeSpaces in feed
2026-07-30T14:15:02Z,2026-07-30T10:15:02-0400,10,574 Bank St.,Surface,19,,N/A,,True,no freeSpaces in feed
2026-07-30T14:15:02Z,2026-07-30T10:15:02-0400,11,687 Somerset St. W,Surface,46,,N/A,,False,no freeSpaces in feed
2026-07-30T14:15:02Z,2026-07-30T10:15:02-0400,20,400 North River Rd.,Surface,79,,N/A,,False,no freeSpaces in feed
2026-07-30T14:15:02Z,2026-07-30T10:15:02-0400,22,283 Cyr Ave.,Surface,25,,N/A,,False,no freeSpaces in feed
2026-07-30T14:15:02Z,2026-07-30T10:15:02-0400,14,301 Preston St.,Surface,62,,N/A,,False,no freeSpaces in feed
2026-07-30T14:15:02Z,2026-07-30T10:15:02-0400,30,789 Trim Rd.,Surface,274,,N/A,,False,no freeSpaces in feed
2026-07-30T14:15:02Z,2026-07-30T10:15:02-0400,13,366 Parkdale Ave.,Surface,20,,N/A,,False,no freeSpaces in feed
2026-07-30T14:15:02Z,2026-07-30T10:15:02-0400,23,2950 Riverside Dr.,Surface,186,,N/A,,False,no freeSpaces in feed
2026-07-30T14:15:02Z,2026-07-30T10:15:02-0400,18,422 Slater St.,Enclosed,10,,N/A,,True,no freeSpaces in feed
2026-07-30T14:30:02Z,2026-07-30T10:30:02-0400,3333,210 Gloucester St.,Enclosed,213,13,3,93.9,True,
2026-07-30T14:30:02Z,2026-07-30T10:30:02-0400,4,70 Clarence St.,Enclosed,289,239,4,17.3,True,
2026-07-30T14:30:02Z,2026-07-30T10:30:02-0400,5,141 Clarence St.,Enclosed,461,72,3,84.4,True,
2026-07-30T14:30:02Z,2026-07-30T10:30:02-0400,6,110 Laurier Ave.,Enclosed,850,54,1,93.6,True,
2026-07-30T14:30:02Z,2026-07-30T10:30:02-0400,8,170 Second Ave.,Enclosed,146,77,5,47.3,False,
2026-07-30T14:30:02Z,2026-07-30T10:30:02-0400,9,234-250 Slater St.,Surface,65,,N/A,,True,no freeSpaces in feed
2026-07-30T14:30:02Z,2026-07-30T10:30:02-0400,10,574 Bank St.,Surface,19,,N/A,,True,no freeSpaces in feed
2026-07-30T14:30:02Z,2026-07-30T10:30:02-0400,11,687 Somerset St. W,Surface,46,,N/A,,False,no freeSpaces in feed
2026-07-30T14:30:02Z,2026-07-30T10:30:02-0400,20,400 North River Rd.,Surface,79,,N/A,,False,no freeSpaces in feed
2026-07-30T14:30:02Z,2026-07-30T10:30:02-0400,22,283 Cyr Ave.,Surface,25,,N/A,,False,no freeSpaces in feed
2026-07-30T14:30:02Z,2026-07-30T10:30:02-0400,14,301 Preston St.,Surface,62,,N/A,,False,no freeSpaces in feed
2026-07-30T14:30:02Z,2026-07-30T10:30:02-0400,30,789 Trim Rd.,Surface,274,,N/A,,False,no freeSpaces in feed
2026-07-30T14:30:02Z,2026-07-30T10:30:02-0400,13,366 Parkdale Ave.,Surface,20,,N/A,,False,no freeSpaces in feed
2026-07-30T14:30:02Z,2026-07-30T10:30:02-0400,23,2950 Riverside Dr.,Surface,186,,N/A,,False,no freeSpaces in feed
2026-07-30T14:30:02Z,2026-07-30T10:30:02-0400,18,422 Slater St.,Enclosed,10,,N/A,,True,no freeSpaces in feed
2026-07-30T14:45:02Z,2026-07-30T10:45:02-0400,3333,210 Gloucester St.,Enclosed,213,13,3,93.9,True,
2026-07-30T14:45:02Z,2026-07-30T10:45:02-0400,4,70 Clarence St.,Enclosed,289,235,4,18.7,True,
2026-07-30T14:45:02Z,2026-07-30T10:45:02-0400,5,141 Clarence St.,Enclosed,461,66,2,85.7,True,
2026-07-30T14:45:02Z,2026-07-30T10:45:02-0400,6,110 Laurier Ave.,Enclosed,850,60,1,92.9,True,
2026-07-30T14:45:02Z,2026-07-30T10:45:02-0400,8,170 Second Ave.,Enclosed,146,77,5,47.3,False,
2026-07-30T14:45:02Z,2026-07-30T10:45:02-0400,9,234-250 Slater St.,Surface,65,,N/A,,True,no freeSpaces in feed
2026-07-30T14:45:02Z,2026-07-30T10:45:02-0400,10,574 Bank St.,Surface,19,,N/A,,True,no freeSpaces in feed
2026-07-30T14:45:02Z,2026-07-30T10:45:02-0400,11,687 Somerset St. W,Surface,46,,N/A,,False,no freeSpaces in feed
2026-07-30T14:45:02Z,2026-07-30T10:45:02-0400,20,400 North River Rd.,Surface,79,,N/A,,False,no freeSpaces in feed
2026-07-30T14:45:02Z,2026-07-30T10:45:02-0400,22,283 Cyr Ave.,Surface,25,,N/A,,False,no freeSpaces in feed
2026-07-30T14:45:02Z,2026-07-30T10:45:02-0400,14,301 Preston St.,Surface,62,,N/A,,False,no freeSpaces in feed
2026-07-30T14:45:02Z,2026-07-30T10:45:02-0400,30,789 Trim Rd.,Surface,274,,N/A,,False,no freeSpaces in feed
2026-07-30T14:45:02Z,2026-07-30T10:45:02-0400,13,366 Parkdale Ave.,Surface,20,,N/A,,False,no freeSpaces in feed
2026-07-30T14:45:02Z,2026-07-30T10:45:02-0400,23,2950 Riverside Dr.,Surface,186,,N/A,,False,no freeSpaces in feed
2026-07-30T14:45:02Z,2026-07-30T10:45:02-0400,18,422 Slater St.,Enclosed,10,,N/A,,True,no freeSpaces in feed
2026-07-30T15:00:18Z,2026-07-30T11:00:18-0400,3333,210 Gloucester St.,Enclosed,213,14,3,93.4,True,
2026-07-30T15:00:18Z,2026-07-30T11:00:18-0400,4,70 Clarence St.,Enclosed,289,233,4,19.4,True,
2026-07-30T15:00:18Z,2026-07-30T11:00:18-0400,5,141 Clarence St.,Enclosed,461,59,2,87.2,True,
2026-07-30T15:00:18Z,2026-07-30T11:00:18-0400,6,110 Laurier Ave.,Enclosed,850,65,1,92.4,True,
2026-07-30T15:00:18Z,2026-07-30T11:00:18-0400,8,170 Second Ave.,Enclosed,146,75,5,48.6,False,
2026-07-30T15:00:18Z,2026-07-30T11:00:18-0400,9,234-250 Slater St.,Surface,65,,N/A,,True,no freeSpaces in feed
2026-07-30T15:00:18Z,2026-07-30T11:00:18-0400,10,574 Bank St.,Surface,19,,N/A,,True,no freeSpaces in feed
2026-07-30T15:00:18Z,2026-07-30T11:00:18-0400,11,687 Somerset St. W,Surface,46,,N/A,,False,no freeSpaces in feed
2026-07-30T15:00:18Z,2026-07-30T11:00:18-0400,20,400 North River Rd.,Surface,79,,N/A,,False,no freeSpaces in feed
2026-07-30T15:00:18Z,2026-07-30T11:00:18-0400,22,283 Cyr Ave.,Surface,25,,N/A,,False,no freeSpaces in feed
2026-07-30T15:00:18Z,2026-07-30T11:00:18-0400,14,301 Preston St.,Surface,62,,N/A,,False,no freeSpaces in feed
2026-07-30T15:00:18Z,2026-07-30T11:00:18-0400,30,789 Trim Rd.,Surface,274,,N/A,,False,no freeSpaces in feed
2026-07-30T15:00:18Z,2026-07-30T11:00:18-0400,13,366 Parkdale Ave.,Surface,20,,N/A,,False,no freeSpaces in feed
2026-07-30T15:00:18Z,2026-07-30T11:00:18-0400,23,2950 Riverside Dr.,Surface,186,,N/A,,False,no freeSpaces in feed
2026-07-30T15:00:18Z,2026-07-30T11:00:18-0400,18,422 Slater St.,Enclosed,10,,N/A,,True,no freeSpaces in feed
2026-07-30T15:15:02Z,2026-07-30T11:15:02-0400,3333,210 Gloucester St.,Enclosed,213,15,3,93.0,True,
2026-07-30T15:15:02Z,2026-07-30T11:15:02-0400,4,70 Clarence St.,Enclosed,289,231,4,20.1,True,
2026-07-30T15:15:02Z,2026-07-30T11:15:02-0400,5,141 Clarence St.,Enclosed,461,63,2,86.3,True,
2026-07-30T15:15:02Z,2026-07-30T11:15:02-0400,6,110 Laurier Ave.,Enclosed,850,69,1,91.9,True,
2026-07-30T15:15:02Z,2026-07-30T11:15:02-0400,8,170 Second Ave.,Enclosed,146,71,5,51.4,False,
2026-07-30T15:15:02Z,2026-07-30T11:15:02-0400,9,234-250 Slater St.,Surface,65,,N/A,,True,no freeSpaces in feed
2026-07-30T15:15:02Z,2026-07-30T11:15:02-0400,10,574 Bank St.,Surface,19,,N/A,,True,no freeSpaces in feed
2026-07-30T15:15:02Z,2026-07-30T11:15:02-0400,11,687 Somerset St. W,Surface,46,,N/A,,False,no freeSpaces in feed
