ObjectId,Data_Type,Location,Camera_Install_Year,Date_of_Data_Collection,AvgSpeed,Pct85th,PctCompliance,PctHighEndSpeeders
442,"ASE Active ","E003 - Bayshore Dr. between Woodridge N Cres. And Woodridge S Cres. ","2020","Feb-25","33",39,90,0.2
443,"ASE Active ","E004 - Katimavik Rd. between Castlefrank Rd. and McGibbon Dr./Sewall Way","2020","Feb-25","35",40,87,0.8
444,"ASE Active ","E005 - Watters Dr. between Charlemagne Blvd. and Roberval Ave. ","2020","Feb-25","35",40,89,0.2
445,"ASE Active ","E006 - Ogilvie Rd. between Appleford St. and Elmlea Gate","2020","Feb-25","44",50,87,0.2
446,"ASE Active ","E007 - Smyth Rd. between Haig Dr. and Edgecomb St. ","2020","Feb-25","41",47,94,0.1
447,"ASE Active ","E008 - Meadowlands Dr. W. between Winthrow Ave. and Thatcher St.","2020","Feb-25","35",39,90,0.2
448,"ASE Active ","E001 - Longfields Dr. between Highbury Park Dr. and Via Verona Ave.","2020","Mar-25","35",39,91,0.1
449,"ASE Active ","E002 - Innes Rd. between Provence Ave. and Trim Rd.","2020","Mar-25","54",60,87,0.3
450,"ASE Active ","E003 - Bayshore Dr. between Woodridge N Cres. And Woodridge S Cres. ","2020","Mar-25","34",40,87,0.2
451,"ASE Active ","E004 - Katimavik Rd. between Castlefrank Rd. and McGibbon Dr./Sewall Way","2020","Mar-25","36",41,84,0.9
452,"ASE Active ","E005 - Watters Dr. between Charlemagne Blvd. and Roberval Ave. ","2020","Mar-25","36",40,86,0.2
453,"ASE Active ","E006 - Ogilvie Rd. between Appleford St. and Elmlea Gate","2020","Mar-25","45",51,85,0.3
454,"ASE Active ","E007 - Smyth Rd. between Haig Dr. and Edgecomb St. ","2020","Mar-25","41",47,94,0.1
455,"ASE Active ","E008 - Meadowlands Dr. W. between Winthrow Ave. and Thatcher St.","2020","Mar-25","36",40,89,0.3
456,"ASE Active ","E001 - Longfields Dr. between Highbury Park Dr. and Via Verona Ave.","2020","Apr-25","35",39,91,0.1
457,"ASE Active ","E002 - Innes Rd. between Provence Ave. and Trim Rd.","2020","Apr-25","54",60,87,0.2
458,"ASE Active ","E003 - Bayshore Dr. between Woodridge N Cres. And Woodridge S Cres. ","2020","Apr-25","34",40,87,0.3
459,"ASE Active ","E004 - Katimavik Rd. between Castlefrank Rd. and McGibbon Dr./Sewall Way","2020","Apr-25","36",40,86,0.8
460,"ASE Active ","E005 - Watters Dr. between Charlemagne Blvd. and Roberval Ave. ","2020","Apr-25","36",40,86,0.2
461,"ASE Active ","E006 - Ogilvie Rd. between Appleford St. and Elmlea Gate","2020","Apr-25","45",50,86,0.2
462,"ASE Active ","E007 - Smyth Rd. between Haig Dr. and Edgecomb St. ","2020","Apr-25","41",47,94,0.1
463,"ASE Active ","E008 - Meadowlands Dr. W. between Winthrow Ave. and Thatcher St.","2020","Apr-25","35",40,89,0.3
464,"ASE Active ","E001 - Longfields Dr. between Highbury Park Dr. and Via Verona Ave.","2020","May-25","35",39,91,0.1
465,"ASE Active ","E002 - Innes Rd. between Provence Ave. and Trim Rd.","2020","May-25","54",60,88,0.2
466,"ASE Active ","E003 - Bayshore Dr. between Woodridge N Cres. And Woodridge S Cres. ","2020","May-25","33",39,89,0.2
467,"ASE Active ","E004 - Katimavik Rd. between Castlefrank Rd. and McGibbon Dr./Sewall Way","2020","May-25","36",40,86,0.7
468,"ASE Removed","E007 - Smyth Rd. between Haig Dr. and Edgecomb St. ","2020","Dec-25","50",57,52,2.3
469,"ASE Active ","E006 - Ogilvie Rd. between Appleford St. and Elmlea Gate","2020","May-25","45",50,86,0.2
470,"ASE Active ","E007 - Smyth Rd. between Haig Dr. and Edgecomb St. ","2020","May-25","41",47,94,0.1
471,"ASE Active ","E008 - Meadowlands Dr. W. between Winthrow Ave. and Thatcher St.","2020","May-25","35",39,90,0.2
472,"ASE Removed","E008 - Meadowlands Dr. W. between Winthrow Ave. and Thatcher St.","2020","Dec-25","41",47,51,2.8
473,"ASE Active ","E001 - Longfields Dr. between Highbury Park Dr. and Via Verona Ave.","2020","Jun-25","35",39,91,0.1
474,"ASE Removed","E001 - Longfields Dr. between Highbury Park Dr. and Via Verona Ave.","2020","Jan-26","43",50,32,3.6
475,"ASE Active ","E002 - Innes Rd. between Provence Ave. and Trim Rd.","2020","Jun-25","54",60,87,0.2
476,"ASE Removed","E002 - Innes Rd. between Provence Ave. and Trim Rd.","2020","Jan-26","61",68,45,3.2
477,"ASE Active ","E003 - Bayshore Dr. between Woodridge N Cres. And Woodridge S Cres. ","2020","Jun-25","34",40,88,0.2
478,"ASE Removed","E003 - Bayshore Dr. between Woodridge N Cres. And Woodridge S Cres. ","2020","Jan-26","44",51,30,5.7
479,"ASE Active ","E004 - Katimavik Rd. between Castlefrank Rd. and McGibbon Dr./Sewall Way","2020","Jun-25","36",40,86,0.7
480,"ASE Removed","E004 - Katimavik Rd. between Castlefrank Rd. and McGibbon Dr./Sewall Way","2020","Jan-26","43",50,39,5.4
481,"ASE Active ","E005 - Watters Dr. between Charlemagne Blvd. and Roberval Ave. ","2020","Jun-25","36",40,89,0.1
482,"ASE Removed","E005 - Watters Dr. between Charlemagne Blvd. and Roberval Ave. ","2020","Jan-26","43",51,38,6.7
483,"ASE Active ","E006 - Ogilvie Rd. between Appleford St. and Elmlea Gate","2020","Jun-25","45",50,86,0.2
484,"ASE Removed","E006 - Ogilvie Rd. between Appleford St. and Elmlea Gate","2020","Jan-26","46",55,70,1.6
485,"ASE Active ","E007 - Smyth Rd. between Haig Dr. and Edgecomb St. ","2020","Jun-25","41",47,94,0.1
486,"ASE Removed","E007 - Smyth Rd. between Haig Dr. and Edgecomb St. ","2020","Jan-26","50",57,53,2.2
487,"ASE Active ","E008 - Meadowlands Dr. W. between Winthrow Ave. and Thatcher St.","2020","Jun-25","35",40,89,0.2
488,"ASE Removed","E008 - Meadowlands Dr. W. between Winthrow Ave. and Thatcher St.","2020","Jan-26","42",49,40,3.8
489,"ASE Active ","E001 - Longfields Dr. between Highbury Park Dr. and Via Verona Ave.","2020","Jul-25","36",40,89,0.1
490,"ASE Removed","E001 - Longfields Dr. between Highbury Park Dr. and Via Verona Ave.","2020","Feb-26","44",51,28,4.9
491,"ASE Active ","E002 - Innes Rd. between Provence Ave. and Trim Rd.","2020","Jul-25","55",60,86,0.3
492,"ASE Removed","E002 - Innes Rd. between Provence Ave. and Trim Rd.","2020","Feb-26","61",70,44,4.2
493,"ASE Active ","E003 - Bayshore Dr. between Woodridge N Cres. And Woodridge S Cres. ","2020","Jul-25","34",40,87,0.3
494,"ASE Removed","E003 - Bayshore Dr. between Woodridge N Cres. And Woodridge S Cres. ","2020","Feb-26","43",50,37,3.9
495,"ASE Active ","E004 - Katimavik Rd. between Castlefrank Rd. and McGibbon Dr./Sewall Way","2020","Jul-25","36",41,83,0.9
496,"ASE Removed","E004 - Katimavik Rd. between Castlefrank Rd. and McGibbon Dr./Sewall Way","2020","Feb-26","43",50,37,5.4
497,"ASE Active ","E005 - Watters Dr. between Charlemagne Blvd. and Roberval Ave. ","2020","Jul-25","36",40,86,0.2
498,"ASE Removed","E005 - Watters Dr. between Charlemagne Blvd. and Roberval Ave. ","2020","Feb-26","45",52,27,6.5
499,"ASE Active ","E006 - Ogilvie Rd. between Appleford St. and Elmlea Gate","2020","Jul-25","46",51,84,0.2
500,"ASE Removed","E006 - Ogilvie Rd. between Appleford St. and Elmlea Gate","2020","Feb-26","46",55,68,1.7
501,"ASE Removed","E007 - Smyth Rd. between Haig Dr. and Edgecomb St. ","2020","Feb-26","51",58,50,2.5
502,"ASE Removed","E008 - Meadowlands Dr. W. between Winthrow Ave. and Thatcher St.","2020","Feb-26","43",51,35,6.5
503,"ASE Removed","E001 - Longfields Dr. between Highbury Park Dr. and Via Verona Ave.","2020","Mar-26","43",50,38,5.4
504,"ASE Removed","E002 - Innes Rd. between Provence Ave. and Trim Rd.","2020","Mar-26","63",70,38,5.5
505,"ASE Removed","E003 - Bayshore Dr. between Woodridge N Cres. And Woodridge S Cres. ","2020","Mar-26","43",51,34,5.5
506,"ASE Removed","E004 - Katimavik Rd. between Castlefrank Rd. and McGibbon Dr./Sewall Way","2020","Mar-26","45",52,29,7.9
507,"ASE Removed","E005 - Watters Dr. between Charlemagne Blvd. and Roberval Ave. ","2020","Mar-26","46",52,23,8.6
508,"ASE Removed","E006 - Ogilvie Rd. between Appleford St. and Elmlea Gate","2020","Mar-26","49",57,58,3.2
509,"ASE Removed","E007 - Smyth Rd. between Haig Dr. and Edgecomb St. ","2020","Mar-26","52",59,44,3.7
510,"ASE Removed","E008 - Meadowlands Dr. W. between Winthrow Ave. and Thatcher St.","2020","Mar-26","45",53,26,9.1
511,"ASE Removed","E001 - Longfields Dr. between Highbury Park Dr. and Via Verona Ave.","2020","Apr-26","45",52,25,6
512,"ASE Removed","E002 - Innes Rd. between Provence Ave. and Trim Rd.","2020","Apr-26","63",70,35,4.8
513,"ASE Removed","E003 - Bayshore Dr. between Woodridge N Cres. And Woodridge S Cres. ","2020","Apr-26","44",51,31,5.1
514,"ASE Removed","E004 - Katimavik Rd. between Castlefrank Rd. and McGibbon Dr./Sewall Way","2020","Apr-26","43",50,37,4.3
515,"ASE Removed","E005 - Watters Dr. between Charlemagne Blvd. and Roberval Ave. ","2020","Apr-26","45",53,24,8.2
516,"ASE Removed","E006 - Ogilvie Rd. between Appleford St. and Elmlea Gate","2020","Apr-26","47",56,64,2.5
517,"ASE Removed","E007 - Smyth Rd. between Haig Dr. and Edgecomb St. ","2020","Apr-26","51",58,47,2.8
518,"ASE Removed","E008 - Meadowlands Dr. W. between Winthrow Ave. and Thatcher St.","2020","Apr-26","43",49,35,4.4
519,"ASE Removed","E001 - Longfields Dr. between Highbury Park Dr. and Via Verona Ave.","2020","May-26","39",48,50,2.5
520,"ASE Removed","E002 - Innes Rd. between Provence Ave. and Trim Rd.","2020","May-26","64",71,33,5.8
521,"ASE Removed","E003 - Bayshore Dr. between Woodridge N Cres. And Woodridge S Cres. ","2020","May-26","43",51,38,5.7
522,"ASE Removed","E004 - Katimavik Rd. between Castlefrank Rd. and McGibbon Dr./Sewall Way","2020","May-26","47",54,20,11.3
523,"ASE Removed","E005 - Watters Dr. between Charlemagne Blvd. and Roberval Ave. ","2020","May-26","44",51,26,5.1
524,"ASE Removed","E006 - Ogilvie Rd. between Appleford St. and Elmlea Gate","2020","May-26","50",58,48,2.7
525,"ASE Removed","E007 - Smyth Rd. between Haig Dr. and Edgecomb St. ","2020","May-26","51",58,48,2.9
526,"ASE Removed","E008 - Meadowlands Dr. W. between Winthrow Ave. and Thatcher St.","2020","May-26","42",49,40,3.5
527,"ASE Removed","E001 - Longfields Dr. between Highbury Park Dr. and Via Verona Ave.","2020","Jun-26","41",49,44,3.3
528,"ASE Removed","E002 - Innes Rd. between Provence Ave. and Trim Rd.","2020","Jun-26","63",70,37,4.3
529,"ASE Removed","E003 - Bayshore Dr. between Woodridge N Cres. And Woodridge S Cres. ","2020","Jun-26","46",53,20,9.7
530,"ASE Removed","E004 - Katimavik Rd. between Castlefrank Rd. and McGibbon Dr./Sewall Way","2020","Jun-26","42",49,42,3.4
531,"ASE Removed","E005 - Watters Dr. between Charlemagne Blvd. and Roberval Ave. ","2020","Jun-26","44",50,30,4.3
532,"ASE Removed","E006 - Ogilvie Rd. between Appleford St. and Elmlea Gate","2020","Jun-26","52",59,43,3.2
533,"ASE Removed","E007 - Smyth Rd. between Haig Dr. and Edgecomb St. ","2020","Jun-26","50",57,52,2.6
534,"ASE Removed","E008 - Meadowlands Dr. W. between Winthrow Ave. and Thatcher St.","2020","Jun-26","42",49,38,4
535,"ASE Removed","E001 - Longfields Dr. between Highbury Park Dr. and Via Verona Ave.","2020","Jul-26","45",52,22,6.7
536,"ASE Removed","E002 - Innes Rd. between Provence Ave. and Trim Rd.","2020","Jul-26","63",70,33,5.6
537,"ASE Removed","E003 - Bayshore Dr. between Woodridge N Cres. And Woodridge S Cres. ","2020","Jul-26","46",53,20,8.3
538,"ASE Removed","E004 - Katimavik Rd. between Castlefrank Rd. and McGibbon Dr./Sewall Way","2020","Jul-26","45",52,24,5.9
539,"ASE Removed","E005 - Watters Dr. between Charlemagne Blvd. and Roberval Ave. ","2020","Jul-26","46",52,18,6.8
540,"ASE Removed","E006 - Ogilvie Rd. between Appleford St. and Elmlea Gate","2020","Jul-26","53",60,34,4.6
541,"ASE Removed","E007 - Smyth Rd. between Haig Dr. and Edgecomb St. ","2020","Jul-26","51",58,48,2.9
542,"ASE Removed","E008 - Meadowlands Dr. W. between Winthrow Ave. and Thatcher St.","2020","Jul-26","43",50,33,4.7
543,"ASE Removed","E001 - Longfields Dr. between Highbury Park Dr. and Via Verona Ave.","2020","Aug-26","46",52,18,6.6
544,"ASE Removed","E002 - Innes Rd. between Provence Ave. and Trim Rd.","2020","Aug-26","65",73,25,8.1
545,"ASE Removed","E003 - Bayshore Dr. between Woodridge N Cres. And Woodridge S Cres. ","2020","Aug-26","47",54,18,10.5
546,"ASE Removed","E004 - Katimavik Rd. between Castlefrank Rd. and McGibbon Dr./Sewall Way","2020","Aug-26","45",52,23,6.6
547,"ASE Removed","E005 - Watters Dr. between Charlemagne Blvd. and Roberval Ave. ","2020","Aug-26","45",51,25,5.7
548,"ASE Removed","E006 - Ogilvie Rd. between Appleford St. and Elmlea Gate","2020","Aug-26","53",60,36,4.7
549,"ASE Removed","E007 - Smyth Rd. between Haig Dr. and Edgecomb St. ","2020","Aug-26","53",60,37,4.6
550,"ASE Removed","E008 - Meadowlands Dr. W. between Winthrow Ave. and Thatcher St.","2020","Aug-26","45",51,22,6
551,"ASE Active ","E007 - Smyth Rd. between Haig Dr. and Edgecomb St. ","2020","Jul-25","43",48,93,0.1
552,"ASE Active ","E008 - Meadowlands Dr. W. between Winthrow Ave. and Thatcher St.","2020","Jul-25","36",40,88,0.3
553,"ASE Active ","E001 - Longfields Dr. between Highbury Park Dr. and Via Verona Ave.","2020","Aug-25","36",40,89,0.1
554,"ASE Active ","E002 - Innes Rd. between Provence Ave. and Trim Rd.","2020","Aug-25","55",60,86,0.3
555,"ASE Active ","E003 - Bayshore Dr. between Woodridge N Cres. And Woodridge S Cres. ","2020","Aug-25","34",40,87,0.2
556,"ASE Active ","E004 - Katimavik Rd. between Castlefrank Rd. and McGibbon Dr./Sewall Way","2020","Aug-25","36",41,83,0.9
557,"ASE Active ","E005 - Watters Dr. between Charlemagne Blvd. and Roberval Ave. ","2020","Aug-25","36",40,86,0.1
558,"ASE Active ","E006 - Ogilvie Rd. between Appleford St. and Elmlea Gate","2020","Aug-25","46",51,84,0.2
559,"ASE Active ","E007 - Smyth Rd. between Haig Dr. and Edgecomb St. ","2020","Aug-25","42",48,93,0.1
560,"ASE Active ","E008 - Meadowlands Dr. W. between Winthrow Ave. and Thatcher St.","2020","Aug-25","36",40,88,0.3
561,"ASE Active ","E001 - Longfields Dr. between Highbury Park Dr. and Via Verona Ave.","2020","Sep-25","35",39,91,0.1
562,"ASE Active ","E002 - Innes Rd. between Provence Ave. and Trim Rd.","2020","Sep-25","54",60,88,0.2
563,"ASE Active ","E003 - Bayshore Dr. between Woodridge N Cres. And Woodridge S Cres. ","2020","Sep-25","34",40,88,0.3
564,"ASE Active ","E004 - Katimavik Rd. between Castlefrank Rd. and McGibbon Dr./Sewall Way","2020","Sep-25","35",40,87,0.5
565,"ASE Active ","E005 - Watters Dr. between Charlemagne Blvd. and Roberval Ave. ","2020","Sep-25","36",40,89,0.1
566,"ASE Active ","E006 - Ogilvie Rd. between Appleford St. and Elmlea Gate","2020","Sep-25","45",51,85,0.2
567,"ASE Active ","E007 - Smyth Rd. between Haig Dr. and Edgecomb St. ","2020","Sep-25","40",47,95,0.1
568,"ASE Active ","E008 - Meadowlands Dr. W. between Winthrow Ave. and Thatcher St.","2020","Sep-25","35",39,90,0.2
569,"ASE Active ","E001 - Longfields Dr. between Highbury Park Dr. and Via Verona Ave.","2020","Oct-25","35",39,91,0.1
570,"ASE Active ","E002 - Innes Rd. between Provence Ave. and Trim Rd.","2020","Oct-25","54",60,88,0.2
571,"ASE Active ","E003 - Bayshore Dr. between Woodridge N Cres. And Woodridge S Cres. ","2020","Oct-25","34",40,88,0.3
572,"ASE Active ","E004 - Katimavik Rd. between Castlefrank Rd. and McGibbon Dr./Sewall Way","2020","Oct-25","35",40,86,0.6
573,"ASE Active ","E005 - Watters Dr. between Charlemagne Blvd. and Roberval Ave. ","2020","Oct-25","36",40,88,0.1
574,"ASE Active ","E006 - Ogilvie Rd. between Appleford St. and Elmlea Gate","2020","Oct-25","45",50,86,0.2
575,"ASE Active ","E007 - Smyth Rd. between Haig Dr. and Edgecomb St. ","2020","Oct-25","41",48,94,0.1
576,"ASE Active ","E008 - Meadowlands Dr. W. between Winthrow Ave. and Thatcher St.","2020","Oct-25","35",39,90,0.2
577,"ASE Active ","E001 - Longfields Dr. between Highbury Park Dr. and Via Verona Ave.","2020","Nov-25","35",40,90,0.1
578,"ASE Active ","E002 - Innes Rd. between Provence Ave. and Trim Rd.","2020","Nov-25","55",60,87,0.3
579,"ASE Active ","E003 - Bayshore Dr. between Woodridge N Cres. And Woodridge S Cres. ","2020","Nov-25","34",40,87,0.3
580,"ASE Active ","E004 - Katimavik Rd. between Castlefrank Rd. and McGibbon Dr./Sewall Way","2020","Nov-25","36",41,85,0.8
581,"ASE Active ","E005 - Watters Dr. between Charlemagne Blvd. and Roberval Ave. ","2020","Nov-25","36",40,88,0.1
582,"ASE Active ","E006 - Ogilvie Rd. between Appleford St. and Elmlea Gate","2020","Nov-25","45",50,85,0.2
583,"ASE Active ","E007 - Smyth Rd. between Haig Dr. and Edgecomb St. ","2020","Nov-25","42",48,93,0.1
584,"ASE Active ","E008 - Meadowlands Dr. W. between Winthrow Ave. and Thatcher St.","2020","Nov-25","35",40,89,0.3
585,"ASE Removed","E001 - Longfields Dr. between Highbury Park Dr. and Via Verona Ave.","2020","Nov-25","40",46,60,3
586,"ASE Removed","E002 - Innes Rd. between Provence Ave. and Trim Rd.","2020","Nov-25","59",66,62,1.7
587,"ASE Removed","E003 - Bayshore Dr. between Woodridge N Cres. And Woodridge S Cres. ","2020","Nov-25","N/A",0,0,0
588,"ASE Removed","E004 - Katimavik Rd. between Castlefrank Rd. and McGibbon Dr./Sewall Way","2020","Nov-25","40",47,63,3.7
589,"ASE Removed","E005 - Watters Dr. between Charlemagne Blvd. and Roberval Ave. ","2020","Nov-25","40",46,56,2.4
590,"ASE Removed","E006 - Ogilvie Rd. between Appleford St. and Elmlea Gate","2020","Nov-25","49",55,64,1.4
591,"ASE Removed","E007 - Smyth Rd. between Haig Dr. and Edgecomb St. ","2020","Nov-25","47",54,70,1.1
592,"ASE Removed","E008 - Meadowlands Dr. W. between Winthrow Ave. and Thatcher St.","2020","Nov-25","40",45,59,1.6
593,"ASE Removed","E001 - Longfields Dr. between Highbury Park Dr. and Via Verona Ave.","2020","Dec-25","38",45,62,1.4
594,"ASE Removed","E002 - Innes Rd. between Provence Ave. and Trim Rd.","2020","Dec-25","61",68,50,2.8
595,"ASE Removed","E003 - Bayshore Dr. between Woodridge N Cres. And Woodridge S Cres. ","2020","Dec-25","44",51,32,6.8
596,"ASE Removed","E004 - Katimavik Rd. between Castlefrank Rd. and McGibbon Dr./Sewall Way","2020","Dec-25","40",47,58,3.3
597,"ASE Removed","E005 - Watters Dr. between Charlemagne Blvd. and Roberval Ave. ","2020","Dec-25","43",50,38,5.2
598,"ASE Removed","E006 - Ogilvie Rd. between Appleford St. and Elmlea Gate","2020","Dec-25","49",56,55,2.1
