fsa,characteristic_id,characteristic_name,count_total,rate_total
K2R,2009,      Bachelor's degree,275.0,27.0
K2R,2012,      Master's degree,85.0,8.3
K2R,2013,      Earned doctorate,40.0,3.9
K2S,1,"Population, 2021",38903.0,
K2S,8,Total - Age groups of the population - 100% data,38900.0,100.0
K2S,9,  0 to 14 years,7870.0,20.2
K2S,13,  15 to 64 years,25290.0,65.0
K2S,24,  65 years and over,5745.0,14.8
K2S,25,    65 to 69 years,1730.0,4.4
K2S,26,    70 to 74 years,1440.0,3.7
K2S,27,    75 to 79 years,1060.0,2.7
K2S,28,    80 to 84 years,715.0,1.8
K2S,29,    85 years and over,795.0,2.0
K2S,30,      85 to 89 years,470.0,1.2
K2S,40,Median age of the population,39.6,39.6
K2S,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,38585.0,100.0
K2S,386,  English and French,10895.0,28.2
K2S,1414,Total - Private households by tenure - 25% sample data,13675.0,100.0
K2S,1415,  Owner,11850.0,86.7
K2S,1416,  Renter,1825.0,13.3
K2S,1486,  Median monthly shelter costs for owned dwellings ($),1820.0,1820.0
K2S,1488,  Median value of dwellings ($),700000.0,700000.0
K2S,1494,  Median monthly shelter costs for rented dwellings ($),2100.0,2100.0
K2S,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",30520.0,100.0
K2S,1999,"  No certificate, diploma or degree",2820.0,9.2
K2S,2000,  High (secondary) school diploma or equivalency certificate,6600.0,21.6
K2S,2001,"  Postsecondary certificate, diploma or degree",21100.0,69.1
K2S,2002,    Postsecondary certificate or diploma below bachelor level,8260.0,27.1
K2S,2008,    Bachelor's degree or higher,12835.0,42.1
K2S,2009,      Bachelor's degree,8650.0,28.3
K2S,2012,      Master's degree,2880.0,9.4
K2S,2013,      Earned doctorate,475.0,1.6
K2T,1,"Population, 2021",11871.0,
K2T,8,Total - Age groups of the population - 100% data,11870.0,100.0
K2T,9,  0 to 14 years,2540.0,21.4
K2T,13,  15 to 64 years,8025.0,67.6
K2T,24,  65 years and over,1310.0,11.0
K2T,25,    65 to 69 years,355.0,3.0
K2T,26,    70 to 74 years,355.0,3.0
K2T,27,    75 to 79 years,270.0,2.3
K2T,28,    80 to 84 years,210.0,1.8
K2T,29,    85 years and over,115.0,1.0
K2T,30,      85 to 89 years,90.0,0.8
K2T,40,Median age of the population,39.2,39.2
K2T,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,11870.0,100.0
K2T,386,  English and French,3150.0,26.5
K2T,1414,Total - Private households by tenure - 25% sample data,3960.0,100.0
K2T,1415,  Owner,3090.0,78.0
K2T,1416,  Renter,870.0,22.0
K2T,1486,  Median monthly shelter costs for owned dwellings ($),1880.0,1880.0
K2T,1488,  Median value of dwellings ($),750000.0,750000.0
K2T,1494,  Median monthly shelter costs for rented dwellings ($),2080.0,2080.0
K2T,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",9305.0,100.0
K2T,1999,"  No certificate, diploma or degree",890.0,9.6
K2T,2000,  High (secondary) school diploma or equivalency certificate,1670.0,17.9
K2T,2001,"  Postsecondary certificate, diploma or degree",6745.0,72.5
K2T,2002,    Postsecondary certificate or diploma below bachelor level,1460.0,15.7
K2T,2008,    Bachelor's degree or higher,5290.0,56.9
K2T,2009,      Bachelor's degree,2690.0,28.9
K2T,2012,      Master's degree,1740.0,18.7
K2T,2013,      Earned doctorate,455.0,4.9
K2V,1,"Population, 2021",10486.0,
K2V,8,Total - Age groups of the population - 100% data,10485.0,100.0
K2V,9,  0 to 14 years,2635.0,25.1
K2V,13,  15 to 64 years,7195.0,68.6
K2V,24,  65 years and over,650.0,6.2
K2V,25,    65 to 69 years,260.0,2.5
K2V,26,    70 to 74 years,185.0,1.8
K2V,27,    75 to 79 years,105.0,1.0
K2V,28,    80 to 84 years,65.0,0.6
K2V,29,    85 years and over,35.0,0.3
K2V,30,      85 to 89 years,25.0,0.2
K2V,40,Median age of the population,32.4,32.4
K2V,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,10485.0,100.0
K2V,386,  English and French,2480.0,23.7
K2V,1414,Total - Private households by tenure - 25% sample data,3560.0,100.0
K2V,1415,  Owner,2635.0,74.0
K2V,1416,  Renter,925.0,26.0
K2V,1486,  Median monthly shelter costs for owned dwellings ($),2120.0,2120.0
K2V,1488,  Median value of dwellings ($),750000.0,750000.0
K2V,1494,  Median monthly shelter costs for rented dwellings ($),2200.0,2200.0
K2V,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",7965.0,100.0
K2V,1999,"  No certificate, diploma or degree",710.0,8.9
K2V,2000,  High (secondary) school diploma or equivalency certificate,1475.0,18.5
K2V,2001,"  Postsecondary certificate, diploma or degree",5785.0,72.6
K2V,2002,    Postsecondary certificate or diploma below bachelor level,1795.0,22.5
K2V,2008,    Bachelor's degree or higher,3990.0,50.1
K2V,2009,      Bachelor's degree,2555.0,32.1
K2V,2012,      Master's degree,1055.0,13.2
K2V,2013,      Earned doctorate,160.0,2.0
K2W,1,"Population, 2021",8553.0,
K2W,8,Total - Age groups of the population - 100% data,8550.0,100.0
K2W,9,  0 to 14 years,1915.0,22.4
K2W,13,  15 to 64 years,5785.0,67.7
K2W,24,  65 years and over,855.0,10.0
K2W,25,    65 to 69 years,290.0,3.4
K2W,26,    70 to 74 years,255.0,3.0
K2W,27,    75 to 79 years,160.0,1.9
K2W,28,    80 to 84 years,95.0,1.1
K2W,29,    85 years and over,55.0,0.6
K2W,30,      85 to 89 years,35.0,0.4
K2W,40,Median age of the population,39.6,39.6
K2W,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,8550.0,100.0
K2W,386,  English and French,2770.0,32.4
K2W,1414,Total - Private households by tenure - 25% sample data,2675.0,100.0
K2W,1415,  Owner,2405.0,89.9
K2W,1416,  Renter,275.0,10.3
K2W,1486,  Median monthly shelter costs for owned dwellings ($),1840.0,1840.0
K2W,1488,  Median value of dwellings ($),800000.0,800000.0
K2W,1494,  Median monthly shelter costs for rented dwellings ($),2140.0,2140.0
K2W,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",6935.0,100.0
K2W,1999,"  No certificate, diploma or degree",675.0,9.7
K2W,2000,  High (secondary) school diploma or equivalency certificate,1425.0,20.5
K2W,2001,"  Postsecondary certificate, diploma or degree",4840.0,69.8
K2W,2002,    Postsecondary certificate or diploma below bachelor level,1355.0,19.5
K2W,2008,    Bachelor's degree or higher,3485.0,50.3
K2W,2009,      Bachelor's degree,2025.0,29.2
K2W,2012,      Master's degree,1005.0,14.5
K2W,2013,      Earned doctorate,170.0,2.5
K4A,1,"Population, 2021",62125.0,
K4A,8,Total - Age groups of the population - 100% data,62125.0,100.0
K4A,9,  0 to 14 years,12490.0,20.1
K4A,13,  15 to 64 years,42030.0,67.7
K4A,24,  65 years and over,7610.0,12.2
K4A,25,    65 to 69 years,2790.0,4.5
K4A,26,    70 to 74 years,2190.0,3.5
K4A,27,    75 to 79 years,1250.0,2.0
K4A,28,    80 to 84 years,735.0,1.2
K4A,29,    85 years and over,640.0,1.0
K4A,30,      85 to 89 years,390.0,0.6
K4A,40,Median age of the population,38.4,38.4
K4A,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,62090.0,100.0
K4A,386,  English and French,32970.0,53.1
K4A,1414,Total - Private households by tenure - 25% sample data,21465.0,100.0
K4A,1415,  Owner,18560.0,86.5
K4A,1416,  Renter,2905.0,13.5
K4A,1486,  Median monthly shelter costs for owned dwellings ($),1820.0,1820.0
K4A,1488,  Median value of dwellings ($),600000.0,600000.0
K4A,1494,  Median monthly shelter costs for rented dwellings ($),1940.0,1940.0
K4A,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",49245.0,100.0
K4A,1999,"  No certificate, diploma or degree",5245.0,10.7
K4A,2000,  High (secondary) school diploma or equivalency certificate,12005.0,24.4
K4A,2001,"  Postsecondary certificate, diploma or degree",32000.0,65.0
K4A,2002,    Postsecondary certificate or diploma below bachelor level,13630.0,27.7
K4A,2008,    Bachelor's degree or higher,18365.0,37.3
K4A,2009,      Bachelor's degree,12290.0,25.0
K4A,2012,      Master's degree,4100.0,8.3
K4A,2013,      Earned doctorate,610.0,1.2
K4B,1,"Population, 2021",4704.0,
K4B,8,Total - Age groups of the population - 100% data,4705.0,100.0
K4B,9,  0 to 14 years,710.0,15.1
K4B,13,  15 to 64 years,3140.0,66.7
K4B,24,  65 years and over,850.0,18.1
K4B,25,    65 to 69 years,325.0,6.9
K4B,26,    70 to 74 years,220.0,4.7
K4B,27,    75 to 79 years,175.0,3.7
K4B,28,    80 to 84 years,85.0,1.8
K4B,29,    85 years and over,45.0,1.0
K4B,30,      85 to 89 years,35.0,0.7
K4B,40,Median age of the population,47.2,47.2
K4B,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,4690.0,100.0
K4B,386,  English and French,2730.0,58.2
K4B,1414,Total - Private households by tenure - 25% sample data,1700.0,100.0
K4B,1415,  Owner,1475.0,86.8
K4B,1416,  Renter,220.0,12.9
K4B,1486,  Median monthly shelter costs for owned dwellings ($),1210.0,1210.0
K4B,1488,  Median value of dwellings ($),700000.0,700000.0
K4B,1494,  Median monthly shelter costs for rented dwellings ($),1200.0,1200.0
K4B,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",3935.0,100.0
K4B,1999,"  No certificate, diploma or degree",570.0,14.5
K4B,2000,  High (secondary) school diploma or equivalency certificate,1170.0,29.7
K4B,2001,"  Postsecondary certificate, diploma or degree",2190.0,55.7
K4B,2002,    Postsecondary certificate or diploma below bachelor level,1140.0,29.0
K4B,2008,    Bachelor's degree or higher,1045.0,26.6
K4B,2009,      Bachelor's degree,685.0,17.4
K4B,2012,      Master's degree,230.0,5.8
K4B,2013,      Earned doctorate,25.0,0.6
K4C,1,"Population, 2021",4538.0,
K4C,8,Total - Age groups of the population - 100% data,4535.0,100.0
K4C,9,  0 to 14 years,640.0,14.1
K4C,13,  15 to 64 years,2905.0,64.1
K4C,24,  65 years and over,995.0,21.9
K4C,25,    65 to 69 years,340.0,7.5
K4C,26,    70 to 74 years,300.0,6.6
K4C,27,    75 to 79 years,195.0,4.3
K4C,28,    80 to 84 years,90.0,2.0
K4C,29,    85 years and over,70.0,1.5
K4C,30,      85 to 89 years,50.0,1.1
K4C,40,Median age of the population,48.8,48.8
K4C,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,4475.0,100.0
K4C,386,  English and French,2725.0,60.9
K4C,1414,Total - Private households by tenure - 25% sample data,1600.0,100.0
K4C,1415,  Owner,1455.0,90.9
K4C,1416,  Renter,140.0,8.8
K4C,1486,  Median monthly shelter costs for owned dwellings ($),1440.0,1440.0
K4C,1488,  Median value of dwellings ($),800000.0,800000.0
K4C,1494,  Median monthly shelter costs for rented dwellings ($),1300.0,1300.0
K4C,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",3735.0,100.0
K4C,1999,"  No certificate, diploma or degree",400.0,10.7
K4C,2000,  High (secondary) school diploma or equivalency certificate,890.0,23.8
K4C,2001,"  Postsecondary certificate, diploma or degree",2440.0,65.3
K4C,2002,    Postsecondary certificate or diploma below bachelor level,1275.0,34.1
K4C,2008,    Bachelor's degree or higher,1165.0,31.2
K4C,2009,      Bachelor's degree,745.0,19.9
K4C,2012,      Master's degree,240.0,6.4
K4C,2013,      Earned doctorate,75.0,2.0
K4K,1,"Population, 2021",16958.0,
K4K,8,Total - Age groups of the population - 100% data,16960.0,100.0
K4K,9,  0 to 14 years,2920.0,17.2
K4K,13,  15 to 64 years,10685.0,63.0
K4K,24,  65 years and over,3360.0,19.8
K4K,25,    65 to 69 years,1105.0,6.5
K4K,26,    70 to 74 years,965.0,5.7
K4K,27,    75 to 79 years,615.0,3.6
K4K,28,    80 to 84 years,410.0,2.4
K4K,29,    85 years and over,265.0,1.6
K4K,30,      85 to 89 years,180.0,1.1
K4K,40,Median age of the population,44.0,44.0
K4K,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,16775.0,100.0
K4K,386,  English and French,11205.0,66.8
K4K,1414,Total - Private households by tenure - 25% sample data,6610.0,100.0
K4K,1415,  Owner,5155.0,78.0
K4K,1416,  Renter,1455.0,22.0
K4K,1486,  Median monthly shelter costs for owned dwellings ($),1570.0,1570.0
K4K,1488,  Median value of dwellings ($),476000.0,476000.0
K4K,1494,  Median monthly shelter costs for rented dwellings ($),1170.0,1170.0
K4K,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",13725.0,100.0
K4K,1999,"  No certificate, diploma or degree",2050.0,14.9
K4K,2000,  High (secondary) school diploma or equivalency certificate,4355.0,31.7
K4K,2001,"  Postsecondary certificate, diploma or degree",7315.0,53.3
K4K,2002,    Postsecondary certificate or diploma below bachelor level,4890.0,35.6
K4K,2008,    Bachelor's degree or higher,2430.0,17.7
K4K,2009,      Bachelor's degree,1695.0,12.3
K4K,2012,      Master's degree,510.0,3.7
K4K,2013,      Earned doctorate,45.0,0.3
K4M,1,"Population, 2021",14380.0,
K4M,8,Total - Age groups of the population - 100% data,14380.0,100.0
K4M,9,  0 to 14 years,2615.0,18.2
K4M,13,  15 to 64 years,9035.0,62.8
K4M,24,  65 years and over,2730.0,19.0
K4M,25,    65 to 69 years,860.0,6.0
K4M,26,    70 to 74 years,785.0,5.5
K4M,27,    75 to 79 years,540.0,3.8
K4M,28,    80 to 84 years,300.0,2.1
K4M,29,    85 years and over,245.0,1.7
K4M,30,      85 to 89 years,135.0,0.9
K4M,40,Median age of the population,43.2,43.2
K4M,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,14290.0,100.0
K4M,386,  English and French,4540.0,31.8
K4M,1414,Total - Private households by tenure - 25% sample data,5180.0,100.0
K4M,1415,  Owner,4655.0,89.9
K4M,1416,  Renter,525.0,10.1
K4M,1486,  Median monthly shelter costs for owned dwellings ($),1800.0,1800.0
K4M,1488,  Median value of dwellings ($),850000.0,850000.0
K4M,1494,  Median monthly shelter costs for rented dwellings ($),2000.0,2000.0
K4M,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",11560.0,100.0
K4M,1999,"  No certificate, diploma or degree",955.0,8.3
K4M,2000,  High (secondary) school diploma or equivalency certificate,2340.0,20.2
K4M,2001,"  Postsecondary certificate, diploma or degree",8260.0,71.5
K4M,2002,    Postsecondary certificate or diploma below bachelor level,2940.0,25.4
K4M,2008,    Bachelor's degree or higher,5315.0,46.0
K4M,2009,      Bachelor's degree,3270.0,28.3
K4M,2012,      Master's degree,1295.0,11.2
K4M,2013,      Earned doctorate,305.0,2.6
K4P,1,"Population, 2021",10448.0,
K4P,8,Total - Age groups of the population - 100% data,10445.0,100.0
K4P,9,  0 to 14 years,1965.0,18.8
K4P,13,  15 to 64 years,6840.0,65.5
K4P,24,  65 years and over,1640.0,15.7
K4P,25,    65 to 69 years,565.0,5.4
K4P,26,    70 to 74 years,460.0,4.4
K4P,27,    75 to 79 years,265.0,2.5
K4P,28,    80 to 84 years,165.0,1.6
K4P,29,    85 years and over,185.0,1.8
K4P,30,      85 to 89 years,115.0,1.1
K4P,40,Median age of the population,44.4,44.4
K4P,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,10365.0,100.0
K4P,386,  English and French,3730.0,36.0
K4P,1414,Total - Private households by tenure - 25% sample data,3490.0,100.0
K4P,1415,  Owner,3265.0,93.6
K4P,1416,  Renter,225.0,6.4
K4P,1486,  Median monthly shelter costs for owned dwellings ($),1780.0,1780.0
K4P,1488,  Median value of dwellings ($),800000.0,800000.0
K4P,1494,  Median monthly shelter costs for rented dwellings ($),1600.0,1600.0
K4P,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",8380.0,100.0
K4P,1999,"  No certificate, diploma or degree",970.0,11.6
K4P,2000,  High (secondary) school diploma or equivalency certificate,2035.0,24.3
K4P,2001,"  Postsecondary certificate, diploma or degree",5370.0,64.1
K4P,2002,    Postsecondary certificate or diploma below bachelor level,2465.0,29.4
K4P,2008,    Bachelor's degree or higher,2910.0,34.7
K4P,2009,      Bachelor's degree,1775.0,21.2
K4P,2012,      Master's degree,730.0,8.7
K4P,2013,      Earned doctorate,135.0,1.6
K4R,1,"Population, 2021",8740.0,
K4R,8,Total - Age groups of the population - 100% data,8740.0,100.0
K4R,9,  0 to 14 years,1740.0,19.9
K4R,13,  15 to 64 years,5700.0,65.2
K4R,24,  65 years and over,1300.0,14.9
K4R,25,    65 to 69 years,505.0,5.8
K4R,26,    70 to 74 years,370.0,4.2
K4R,27,    75 to 79 years,210.0,2.4
K4R,28,    80 to 84 years,120.0,1.4
K4R,29,    85 years and over,100.0,1.1
K4R,30,      85 to 89 years,80.0,0.9
K4R,40,Median age of the population,39.6,39.6
K4R,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,8715.0,100.0
K4R,386,  English and French,3710.0,42.6
K4R,1414,Total - Private households by tenure - 25% sample data,3200.0,100.0
K4R,1415,  Owner,2810.0,87.8
K4R,1416,  Renter,390.0,12.2
K4R,1486,  Median monthly shelter costs for owned dwellings ($),1760.0,1760.0
K4R,1488,  Median value of dwellings ($),576000.0,576000.0
K4R,1494,  Median monthly shelter costs for rented dwellings ($),1350.0,1350.0
K4R,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",6995.0,100.0
K4R,1999,"  No certificate, diploma or degree",755.0,10.8
K4R,2000,  High (secondary) school diploma or equivalency certificate,1950.0,27.9
K4R,2001,"  Postsecondary certificate, diploma or degree",4285.0,61.3
K4R,2002,    Postsecondary certificate or diploma below bachelor level,2405.0,34.4
K4R,2008,    Bachelor's degree or higher,1885.0,26.9
K4R,2009,      Bachelor's degree,1315.0,18.8
K4R,2012,      Master's degree,355.0,5.1
K4R,2013,      Earned doctorate,55.0,0.8
K6A,1,"Population, 2021",12529.0,
K6A,8,Total - Age groups of the population - 100% data,12530.0,100.0
K6A,9,  0 to 14 years,1485.0,11.9
K6A,13,  15 to 64 years,7140.0,57.0
K6A,24,  65 years and over,3905.0,31.2
K6A,25,    65 to 69 years,1235.0,9.9
K6A,26,    70 to 74 years,995.0,7.9
K6A,27,    75 to 79 years,785.0,6.3
K6A,28,    80 to 84 years,450.0,3.6
K6A,29,    85 years and over,440.0,3.5
K6A,30,      85 to 89 years,280.0,2.2
K6A,40,Median age of the population,54.8,54.8
K6A,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,12340.0,100.0
K6A,386,  English and French,8360.0,67.7
K6A,1414,Total - Private households by tenure - 25% sample data,6050.0,100.0
K6A,1415,  Owner,3500.0,57.9
K6A,1416,  Renter,2550.0,42.1
K6A,1486,  Median monthly shelter costs for owned dwellings ($),900.0,900.0
K6A,1488,  Median value of dwellings ($),250000.0,250000.0
K6A,1494,  Median monthly shelter costs for rented dwellings ($),810.0,810.0
K6A,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",10655.0,100.0
K6A,1999,"  No certificate, diploma or degree",2685.0,25.2
K6A,2000,  High (secondary) school diploma or equivalency certificate,3555.0,33.4
K6A,2001,"  Postsecondary certificate, diploma or degree",4410.0,41.4
K6A,2002,    Postsecondary certificate or diploma below bachelor level,3240.0,30.4
K6A,2008,    Bachelor's degree or higher,1175.0,11.0
K6A,2009,      Bachelor's degree,780.0,7.3
K6A,2012,      Master's degree,220.0,2.1
K6A,2013,      Earned doctorate,30.0,0.3
K6H,1,"Population, 2021",30440.0,
K6H,8,Total - Age groups of the population - 100% data,30440.0,100.0
K6H,9,  0 to 14 years,4805.0,15.8
K6H,13,  15 to 64 years,18095.0,59.4
K6H,24,  65 years and over,7545.0,24.8
K6H,25,    65 to 69 years,2190.0,7.2
K6H,26,    70 to 74 years,1965.0,6.5
K6H,27,    75 to 79 years,1355.0,4.5
K6H,28,    80 to 84 years,1015.0,3.3
K6H,29,    85 years and over,1020.0,3.4
K6H,30,      85 to 89 years,650.0,2.1
K6H,40,Median age of the population,46.0,46.0
K6H,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,29920.0,100.0
K6H,386,  English and French,12335.0,41.2
K6H,1414,Total - Private households by tenure - 25% sample data,13495.0,100.0
K6H,1415,  Owner,7420.0,55.0
K6H,1416,  Renter,6075.0,45.0
K6H,1486,  Median monthly shelter costs for owned dwellings ($),920.0,920.0
K6H,1488,  Median value of dwellings ($),300000.0,300000.0
K6H,1494,  Median monthly shelter costs for rented dwellings ($),860.0,860.0
K6H,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",24745.0,100.0
K6H,1999,"  No certificate, diploma or degree",5310.0,21.5
K6H,2000,  High (secondary) school diploma or equivalency certificate,8545.0,34.5
K6H,2001,"  Postsecondary certificate, diploma or degree",10895.0,44.0
K6H,2002,    Postsecondary certificate or diploma below bachelor level,7980.0,32.2
K6H,2008,    Bachelor's degree or higher,2910.0,11.8
K6H,2009,      Bachelor's degree,2095.0,8.5
K6H,2012,      Master's degree,450.0,1.8
K6H,2013,      Earned doctorate,50.0,0.2
K6J,1,"Population, 2021",17827.0,
K6J,8,Total - Age groups of the population - 100% data,17825.0,100.0
K6J,9,  0 to 14 years,2745.0,15.4
K6J,13,  15 to 64 years,10440.0,58.6
K6J,24,  65 years and over,4645.0,26.1
K6J,25,    65 to 69 years,1195.0,6.7
K6J,26,    70 to 74 years,1195.0,6.7
K6J,27,    75 to 79 years,815.0,4.6
K6J,28,    80 to 84 years,660.0,3.7
K6J,29,    85 years and over,785.0,4.4
K6J,30,      85 to 89 years,435.0,2.4
K6J,40,Median age of the population,46.8,46.8
K6J,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,17405.0,100.0
K6J,386,  English and French,6130.0,35.2
K6J,1414,Total - Private households by tenure - 25% sample data,8015.0,100.0
K6J,1415,  Owner,4350.0,54.3
K6J,1416,  Renter,3660.0,45.7
K6J,1486,  Median monthly shelter costs for owned dwellings ($),900.0,900.0
K6J,1488,  Median value of dwellings ($),266000.0,266000.0
K6J,1494,  Median monthly shelter costs for rented dwellings ($),880.0,880.0
K6J,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",14520.0,100.0
K6J,1999,"  No certificate, diploma or degree",3150.0,21.7
K6J,2000,  High (secondary) school diploma or equivalency certificate,4940.0,34.0
K6J,2001,"  Postsecondary certificate, diploma or degree",6425.0,44.2
K6J,2002,    Postsecondary certificate or diploma below bachelor level,4780.0,32.9
K6J,2008,    Bachelor's degree or higher,1645.0,11.3
K6J,2009,      Bachelor's degree,1225.0,8.4
K6J,2012,      Master's degree,265.0,1.8
K6J,2013,      Earned doctorate,55.0,0.4
K6K,1,"Population, 2021",3452.0,
K6K,8,Total - Age groups of the population - 100% data,3450.0,100.0
K6K,9,  0 to 14 years,615.0,17.8
K6K,13,  15 to 64 years,2020.0,58.6
K6K,24,  65 years and over,815.0,23.6
K6K,25,    65 to 69 years,245.0,7.1
K6K,26,    70 to 74 years,255.0,7.4
K6K,27,    75 to 79 years,165.0,4.8
K6K,28,    80 to 84 years,90.0,2.6
K6K,29,    85 years and over,60.0,1.7
K6K,30,      85 to 89 years,50.0,1.4
K6K,40,Median age of the population,45.2,45.2
K6K,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,3450.0,100.0
K6K,386,  English and French,1465.0,42.5
K6K,1414,Total - Private households by tenure - 25% sample data,1435.0,100.0
K6K,1415,  Owner,1125.0,78.4
K6K,1416,  Renter,315.0,22.0
K6K,1486,  Median monthly shelter costs for owned dwellings ($),980.0,980.0
K6K,1488,  Median value of dwellings ($),300000.0,300000.0
K6K,1494,  Median monthly shelter costs for rented dwellings ($),1100.0,1100.0
K6K,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",2935.0,100.0
K6K,1999,"  No certificate, diploma or degree",515.0,17.5
K6K,2000,  High (secondary) school diploma or equivalency certificate,1000.0,34.1
K6K,2001,"  Postsecondary certificate, diploma or degree",1430.0,48.7
K6K,2002,    Postsecondary certificate or diploma below bachelor level,970.0,33.0
K6K,2008,    Bachelor's degree or higher,455.0,15.5
K6K,2009,      Bachelor's degree,330.0,11.2
K6K,2012,      Master's degree,95.0,3.2
K6K,2013,      Earned doctorate,10.0,0.3
K6T,1,"Population, 2021",690.0,
K6T,8,Total - Age groups of the population - 100% data,690.0,100.0
K6T,9,  0 to 14 years,95.0,13.8
K6T,13,  15 to 64 years,440.0,63.8
K6T,24,  65 years and over,155.0,22.5
K6T,25,    65 to 69 years,65.0,9.4
K6T,26,    70 to 74 years,40.0,5.8
K6T,27,    75 to 79 years,30.0,4.3
K6T,28,    80 to 84 years,10.0,1.4
K6T,29,    85 years and over,10.0,1.4
K6T,30,      85 to 89 years,10.0,1.4
K6T,40,Median age of the population,49.2,49.2
K6T,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,690.0,100.0
K6T,386,  English and French,75.0,10.9
K6T,1414,Total - Private households by tenure - 25% sample data,270.0,100.0
K6T,1415,  Owner,260.0,96.3
K6T,1416,  Renter,10.0,3.7
K6T,1486,  Median monthly shelter costs for owned dwellings ($),1040.0,1040.0
K6T,1488,  Median value of dwellings ($),400000.0,400000.0
K6T,1494,  Median monthly shelter costs for rented dwellings ($),,
K6T,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",630.0,100.0
K6T,1999,"  No certificate, diploma or degree",115.0,18.3
K6T,2000,  High (secondary) school diploma or equivalency certificate,170.0,27.0
K6T,2001,"  Postsecondary certificate, diploma or degree",350.0,55.6
K6T,2002,    Postsecondary certificate or diploma below bachelor level,275.0,43.7
K6T,2008,    Bachelor's degree or higher,75.0,11.9
K6T,2009,      Bachelor's degree,60.0,9.5
K6T,2012,      Master's degree,15.0,2.4
K6T,2013,      Earned doctorate,0.0,0.0
K6V,1,"Population, 2021",28174.0,
K6V,8,Total - Age groups of the population - 100% data,28175.0,100.0
K6V,9,  0 to 14 years,3365.0,11.9
K6V,13,  15 to 64 years,16525.0,58.7
K6V,24,  65 years and over,8285.0,29.4
K6V,25,    65 to 69 years,2195.0,7.8
K6V,26,    70 to 74 years,2145.0,7.6
K6V,27,    75 to 79 years,1550.0,5.5
K6V,28,    80 to 84 years,1235.0,4.4
K6V,29,    85 years and over,1160.0,4.1
K6V,30,      85 to 89 years,760.0,2.7
K6V,40,Median age of the population,52.0,52.0
K6V,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,27730.0,100.0
K6V,386,  English and French,2870.0,10.3
K6V,1414,Total - Private households by tenure - 25% sample data,13145.0,100.0
K6V,1415,  Owner,8350.0,63.5
K6V,1416,  Renter,4800.0,36.5
K6V,1486,  Median monthly shelter costs for owned dwellings ($),940.0,940.0
K6V,1488,  Median value of dwellings ($),324000.0,324000.0
K6V,1494,  Median monthly shelter costs for rented dwellings ($),970.0,970.0
K6V,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",24145.0,100.0
K6V,1999,"  No certificate, diploma or degree",4010.0,16.6
K6V,2000,  High (secondary) school diploma or equivalency certificate,7505.0,31.1
K6V,2001,"  Postsecondary certificate, diploma or degree",12635.0,52.3
K6V,2002,    Postsecondary certificate or diploma below bachelor level,8530.0,35.3
K6V,2008,    Bachelor's degree or higher,4105.0,17.0
K6V,2009,      Bachelor's degree,2795.0,11.6
K6V,2012,      Master's degree,825.0,3.4
K6V,2013,      Earned doctorate,95.0,0.4
K7A,1,"Population, 2021",17575.0,
