timestamp_utc,timestamp_local,group,trips_tracked,trips_canceled,delays_observed,mean_delay_s,median_delay_s,p90_delay_s,pct_early,pct_ontime,pct_late,error
2026-07-13T20:00:01Z,2026-07-13T16:00:01-0400,all,754,35,0,,,,,,,
2026-07-13T20:00:01Z,2026-07-13T16:00:01-0400,bus,739,33,0,,,,,,,
2026-07-13T20:00:01Z,2026-07-13T16:00:01-0400,otrain,0,0,0,,,,,,,
2026-07-13T20:00:01Z,2026-07-13T16:00:01-0400,unknown,15,2,0,,,,,,,
2026-07-13T20:05:02Z,2026-07-13T16:05:02-0400,all,746,30,0,,,,,,,
2026-07-13T20:05:02Z,2026-07-13T16:05:02-0400,bus,730,29,0,,,,,,,
2026-07-13T20:05:02Z,2026-07-13T16:05:02-0400,otrain,0,0,0,,,,,,,
2026-07-13T20:05:02Z,2026-07-13T16:05:02-0400,unknown,16,1,0,,,,,,,
2026-07-13T20:10:01Z,2026-07-13T16:10:01-0400,all,740,32,0,,,,,,,
2026-07-13T20:10:01Z,2026-07-13T16:10:01-0400,bus,724,31,0,,,,,,,
2026-07-13T20:10:01Z,2026-07-13T16:10:01-0400,otrain,0,0,0,,,,,,,
2026-07-13T20:10:01Z,2026-07-13T16:10:01-0400,unknown,16,1,0,,,,,,,
2026-07-13T20:15:02Z,2026-07-13T16:15:02-0400,all,744,30,0,,,,,,,
2026-07-13T20:15:02Z,2026-07-13T16:15:02-0400,bus,728,29,0,,,,,,,
2026-07-13T20:15:02Z,2026-07-13T16:15:02-0400,otrain,0,0,0,,,,,,,
2026-07-13T20:15:02Z,2026-07-13T16:15:02-0400,unknown,16,1,0,,,,,,,
2026-07-13T20:20:02Z,2026-07-13T16:20:02-0400,all,749,30,0,,,,,,,
2026-07-13T20:20:02Z,2026-07-13T16:20:02-0400,bus,733,29,0,,,,,,,
2026-07-13T20:20:02Z,2026-07-13T16:20:02-0400,otrain,0,0,0,,,,,,,
2026-07-13T20:20:02Z,2026-07-13T16:20:02-0400,unknown,16,1,0,,,,,,,
2026-07-13T20:25:02Z,2026-07-13T16:25:02-0400,all,755,29,0,,,,,,,
2026-07-13T20:25:02Z,2026-07-13T16:25:02-0400,bus,739,28,0,,,,,,,
2026-07-13T20:25:02Z,2026-07-13T16:25:02-0400,otrain,0,0,0,,,,,,,
2026-07-13T20:25:02Z,2026-07-13T16:25:02-0400,unknown,16,1,0,,,,,,,
2026-07-13T20:30:02Z,2026-07-13T16:30:02-0400,all,749,30,0,,,,,,,
2026-07-13T20:30:02Z,2026-07-13T16:30:02-0400,bus,733,29,0,,,,,,,
2026-07-13T20:30:02Z,2026-07-13T16:30:02-0400,otrain,0,0,0,,,,,,,
2026-07-13T20:30:02Z,2026-07-13T16:30:02-0400,unknown,16,1,0,,,,,,,
2026-07-13T20:35:02Z,2026-07-13T16:35:02-0400,all,761,33,0,,,,,,,
2026-07-13T20:35:02Z,2026-07-13T16:35:02-0400,bus,745,32,0,,,,,,,
2026-07-13T20:35:02Z,2026-07-13T16:35:02-0400,otrain,0,0,0,,,,,,,
2026-07-13T20:35:02Z,2026-07-13T16:35:02-0400,unknown,16,1,0,,,,,,,
2026-07-13T20:40:02Z,2026-07-13T16:40:02-0400,all,756,34,0,,,,,,,
2026-07-13T20:40:02Z,2026-07-13T16:40:02-0400,bus,740,33,0,,,,,,,
2026-07-13T20:40:02Z,2026-07-13T16:40:02-0400,otrain,0,0,0,,,,,,,
2026-07-13T20:40:02Z,2026-07-13T16:40:02-0400,unknown,16,1,0,,,,,,,
2026-07-13T20:45:02Z,2026-07-13T16:45:02-0400,all,748,38,0,,,,,,,
2026-07-13T20:45:02Z,2026-07-13T16:45:02-0400,bus,731,36,0,,,,,,,
2026-07-13T20:45:02Z,2026-07-13T16:45:02-0400,otrain,0,0,0,,,,,,,
2026-07-13T20:45:02Z,2026-07-13T16:45:02-0400,unknown,17,2,0,,,,,,,
2026-07-13T20:50:01Z,2026-07-13T16:50:01-0400,all,760,37,0,,,,,,,
2026-07-13T20:50:01Z,2026-07-13T16:50:01-0400,bus,741,35,0,,,,,,,
2026-07-13T20:50:01Z,2026-07-13T16:50:01-0400,otrain,0,0,0,,,,,,,
2026-07-13T20:50:01Z,2026-07-13T16:50:01-0400,unknown,19,2,0,,,,,,,
2026-07-13T20:55:01Z,2026-07-13T16:55:01-0400,all,771,35,0,,,,,,,
2026-07-13T20:55:01Z,2026-07-13T16:55:01-0400,bus,752,33,0,,,,,,,
2026-07-13T20:55:01Z,2026-07-13T16:55:01-0400,otrain,0,0,0,,,,,,,
2026-07-13T20:55:01Z,2026-07-13T16:55:01-0400,unknown,19,2,0,,,,,,,
2026-07-13T21:00:01Z,2026-07-13T17:00:01-0400,all,777,36,0,,,,,,,
2026-07-13T21:00:01Z,2026-07-13T17:00:01-0400,bus,758,34,0,,,,,,,
2026-07-13T21:00:01Z,2026-07-13T17:00:01-0400,otrain,0,0,0,,,,,,,
2026-07-13T21:00:01Z,2026-07-13T17:00:01-0400,unknown,19,2,0,,,,,,,
2026-07-13T21:05:01Z,2026-07-13T17:05:01-0400,all,765,35,0,,,,,,,
2026-07-13T21:05:01Z,2026-07-13T17:05:01-0400,bus,746,33,0,,,,,,,
2026-07-13T21:05:01Z,2026-07-13T17:05:01-0400,otrain,0,0,0,,,,,,,
2026-07-13T21:05:01Z,2026-07-13T17:05:01-0400,unknown,19,2,0,,,,,,,
2026-07-13T21:10:01Z,2026-07-13T17:10:01-0400,all,753,34,0,,,,,,,
2026-07-13T21:10:01Z,2026-07-13T17:10:01-0400,bus,733,32,0,,,,,,,
2026-07-13T21:10:01Z,2026-07-13T17:10:01-0400,otrain,0,0,0,,,,,,,
2026-07-13T21:10:01Z,2026-07-13T17:10:01-0400,unknown,20,2,0,,,,,,,
2026-07-13T21:15:01Z,2026-07-13T17:15:01-0400,all,759,35,0,,,,,,,
2026-07-13T21:15:01Z,2026-07-13T17:15:01-0400,bus,739,33,0,,,,,,,
2026-07-13T21:15:01Z,2026-07-13T17:15:01-0400,otrain,0,0,0,,,,,,,
2026-07-13T21:15:01Z,2026-07-13T17:15:01-0400,unknown,20,2,0,,,,,,,
2026-07-13T21:20:02Z,2026-07-13T17:20:02-0400,all,760,34,0,,,,,,,
2026-07-13T21:20:02Z,2026-07-13T17:20:02-0400,bus,741,32,0,,,,,,,
2026-07-13T21:20:02Z,2026-07-13T17:20:02-0400,otrain,0,0,0,,,,,,,
2026-07-13T21:20:02Z,2026-07-13T17:20:02-0400,unknown,19,2,0,,,,,,,
2026-07-13T21:25:01Z,2026-07-13T17:25:01-0400,all,754,33,0,,,,,,,
2026-07-13T21:25:01Z,2026-07-13T17:25:01-0400,bus,735,31,0,,,,,,,
2026-07-13T21:25:01Z,2026-07-13T17:25:01-0400,otrain,0,0,0,,,,,,,
2026-07-13T21:25:01Z,2026-07-13T17:25:01-0400,unknown,19,2,0,,,,,,,
2026-07-13T21:30:01Z,2026-07-13T17:30:01-0400,all,743,31,0,,,,,,,
2026-07-13T21:30:01Z,2026-07-13T17:30:01-0400,bus,726,30,0,,,,,,,
2026-07-13T21:30:01Z,2026-07-13T17:30:01-0400,otrain,0,0,0,,,,,,,
2026-07-13T21:30:01Z,2026-07-13T17:30:01-0400,unknown,17,1,0,,,,,,,
2026-07-13T21:35:02Z,2026-07-13T17:35:02-0400,all,732,31,0,,,,,,,
2026-07-13T21:35:02Z,2026-07-13T17:35:02-0400,bus,715,30,0,,,,,,,
2026-07-13T21:35:02Z,2026-07-13T17:35:02-0400,otrain,0,0,0,,,,,,,
2026-07-13T21:35:02Z,2026-07-13T17:35:02-0400,unknown,17,1,0,,,,,,,
2026-07-13T21:40:01Z,2026-07-13T17:40:01-0400,all,724,31,0,,,,,,,
2026-07-13T21:40:01Z,2026-07-13T17:40:01-0400,bus,706,30,0,,,,,,,
2026-07-13T21:40:01Z,2026-07-13T17:40:01-0400,otrain,0,0,0,,,,,,,
2026-07-13T21:40:01Z,2026-07-13T17:40:01-0400,unknown,18,1,0,,,,,,,
2026-07-13T21:45:02Z,2026-07-13T17:45:02-0400,all,703,27,0,,,,,,,
2026-07-13T21:45:02Z,2026-07-13T17:45:02-0400,bus,686,26,0,,,,,,,
2026-07-13T21:45:02Z,2026-07-13T17:45:02-0400,otrain,0,0,0,,,,,,,
2026-07-13T21:45:02Z,2026-07-13T17:45:02-0400,unknown,17,1,0,,,,,,,
2026-07-13T21:50:02Z,2026-07-13T17:50:02-0400,all,709,25,0,,,,,,,
2026-07-13T21:50:02Z,2026-07-13T17:50:02-0400,bus,690,24,0,,,,,,,
2026-07-13T21:50:02Z,2026-07-13T17:50:02-0400,otrain,0,0,0,,,,,,,
2026-07-13T21:50:02Z,2026-07-13T17:50:02-0400,unknown,19,1,0,,,,,,,
2026-07-13T21:55:01Z,2026-07-13T17:55:01-0400,all,702,20,0,,,,,,,
2026-07-13T21:55:01Z,2026-07-13T17:55:01-0400,bus,682,19,0,,,,,,,
2026-07-13T21:55:01Z,2026-07-13T17:55:01-0400,otrain,0,0,0,,,,,,,
2026-07-13T21:55:01Z,2026-07-13T17:55:01-0400,unknown,20,1,0,,,,,,,
2026-07-13T22:00:02Z,2026-07-13T18:00:02-0400,all,681,17,0,,,,,,,
2026-07-13T22:00:02Z,2026-07-13T18:00:02-0400,bus,661,16,0,,,,,,,
2026-07-13T22:00:02Z,2026-07-13T18:00:02-0400,otrain,0,0,0,,,,,,,
2026-07-13T22:00:02Z,2026-07-13T18:00:02-0400,unknown,20,1,0,,,,,,,
2026-07-13T22:05:01Z,2026-07-13T18:05:01-0400,all,663,17,0,,,,,,,
2026-07-13T22:05:01Z,2026-07-13T18:05:01-0400,bus,643,16,0,,,,,,,
2026-07-13T22:05:01Z,2026-07-13T18:05:01-0400,otrain,0,0,0,,,,,,,
2026-07-13T22:05:01Z,2026-07-13T18:05:01-0400,unknown,20,1,0,,,,,,,
2026-07-13T22:10:02Z,2026-07-13T18:10:02-0400,all,658,17,0,,,,,,,
2026-07-13T22:10:02Z,2026-07-13T18:10:02-0400,bus,638,16,0,,,,,,,
2026-07-13T22:10:02Z,2026-07-13T18:10:02-0400,otrain,0,0,0,,,,,,,
2026-07-13T22:10:02Z,2026-07-13T18:10:02-0400,unknown,20,1,0,,,,,,,
2026-07-13T22:15:02Z,2026-07-13T18:15:02-0400,all,623,15,0,,,,,,,
2026-07-13T22:15:02Z,2026-07-13T18:15:02-0400,bus,602,14,0,,,,,,,
2026-07-13T22:15:02Z,2026-07-13T18:15:02-0400,otrain,0,0,0,,,,,,,
2026-07-13T22:15:02Z,2026-07-13T18:15:02-0400,unknown,21,1,0,,,,,,,
2026-07-13T22:20:01Z,2026-07-13T18:20:01-0400,all,630,15,0,,,,,,,
2026-07-13T22:20:01Z,2026-07-13T18:20:01-0400,bus,609,14,0,,,,,,,
2026-07-13T22:20:01Z,2026-07-13T18:20:01-0400,otrain,0,0,0,,,,,,,
2026-07-13T22:20:01Z,2026-07-13T18:20:01-0400,unknown,21,1,0,,,,,,,
2026-07-13T22:25:01Z,2026-07-13T18:25:01-0400,all,616,15,0,,,,,,,
2026-07-13T22:25:01Z,2026-07-13T18:25:01-0400,bus,595,14,0,,,,,,,
2026-07-13T22:25:01Z,2026-07-13T18:25:01-0400,otrain,0,0,0,,,,,,,
2026-07-13T22:25:01Z,2026-07-13T18:25:01-0400,unknown,21,1,0,,,,,,,
2026-07-13T22:30:01Z,2026-07-13T18:30:01-0400,all,597,19,0,,,,,,,
2026-07-13T22:30:01Z,2026-07-13T18:30:01-0400,bus,574,17,0,,,,,,,
2026-07-13T22:30:01Z,2026-07-13T18:30:01-0400,otrain,0,0,0,,,,,,,
2026-07-13T22:30:01Z,2026-07-13T18:30:01-0400,unknown,23,2,0,,,,,,,
2026-07-13T22:45:01Z,2026-07-13T18:45:01-0400,all,541,13,0,,,,,,,
2026-07-13T22:45:01Z,2026-07-13T18:45:01-0400,bus,518,13,0,,,,,,,
2026-07-13T22:45:01Z,2026-07-13T18:45:01-0400,otrain,0,0,0,,,,,,,
2026-07-13T22:45:01Z,2026-07-13T18:45:01-0400,unknown,23,0,0,,,,,,,
2026-07-13T23:00:02Z,2026-07-13T19:00:02-0400,all,511,9,0,,,,,,,
2026-07-13T23:00:02Z,2026-07-13T19:00:02-0400,bus,488,9,0,,,,,,,
2026-07-13T23:00:02Z,2026-07-13T19:00:02-0400,otrain,0,0,0,,,,,,,
2026-07-13T23:00:02Z,2026-07-13T19:00:02-0400,unknown,23,0,0,,,,,,,
2026-07-13T23:15:02Z,2026-07-13T19:15:02-0400,all,465,6,0,,,,,,,
2026-07-13T23:15:02Z,2026-07-13T19:15:02-0400,bus,443,6,0,,,,,,,
2026-07-13T23:15:02Z,2026-07-13T19:15:02-0400,otrain,0,0,0,,,,,,,
2026-07-13T23:15:02Z,2026-07-13T19:15:02-0400,unknown,22,0,0,,,,,,,
2026-07-13T23:30:01Z,2026-07-13T19:30:01-0400,all,432,4,0,,,,,,,
2026-07-13T23:30:01Z,2026-07-13T19:30:01-0400,bus,411,4,0,,,,,,,
2026-07-13T23:30:01Z,2026-07-13T19:30:01-0400,otrain,0,0,0,,,,,,,
2026-07-13T23:30:01Z,2026-07-13T19:30:01-0400,unknown,21,0,0,,,,,,,
2026-07-13T23:45:02Z,2026-07-13T19:45:02-0400,all,416,7,0,,,,,,,
2026-07-13T23:45:02Z,2026-07-13T19:45:02-0400,bus,395,7,0,,,,,,,
2026-07-13T23:45:02Z,2026-07-13T19:45:02-0400,otrain,0,0,0,,,,,,,
2026-07-13T23:45:02Z,2026-07-13T19:45:02-0400,unknown,21,0,0,,,,,,,
2026-07-14T00:00:01Z,2026-07-13T20:00:01-0400,all,404,5,0,,,,,,,
2026-07-14T00:00:01Z,2026-07-13T20:00:01-0400,bus,383,5,0,,,,,,,
2026-07-14T00:00:01Z,2026-07-13T20:00:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T00:00:01Z,2026-07-13T20:00:01-0400,unknown,21,0,0,,,,,,,
2026-07-14T00:15:01Z,2026-07-13T20:15:01-0400,all,396,6,0,,,,,,,
2026-07-14T00:15:01Z,2026-07-13T20:15:01-0400,bus,377,6,0,,,,,,,
2026-07-14T00:15:01Z,2026-07-13T20:15:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T00:15:01Z,2026-07-13T20:15:01-0400,unknown,19,0,0,,,,,,,
2026-07-14T00:30:02Z,2026-07-13T20:30:02-0400,all,385,5,0,,,,,,,
2026-07-14T00:30:02Z,2026-07-13T20:30:02-0400,bus,370,5,0,,,,,,,
2026-07-14T00:30:02Z,2026-07-13T20:30:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T00:30:02Z,2026-07-13T20:30:02-0400,unknown,15,0,0,,,,,,,
2026-07-14T00:45:01Z,2026-07-13T20:45:01-0400,all,376,3,0,,,,,,,
2026-07-14T00:45:01Z,2026-07-13T20:45:01-0400,bus,362,3,0,,,,,,,
2026-07-14T00:45:01Z,2026-07-13T20:45:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T00:45:01Z,2026-07-13T20:45:01-0400,unknown,14,0,0,,,,,,,
2026-07-14T01:00:01Z,2026-07-13T21:00:01-0400,all,369,2,0,,,,,,,
2026-07-14T01:00:01Z,2026-07-13T21:00:01-0400,bus,356,2,0,,,,,,,
2026-07-14T01:00:01Z,2026-07-13T21:00:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T01:00:01Z,2026-07-13T21:00:01-0400,unknown,13,0,0,,,,,,,
2026-07-14T01:15:01Z,2026-07-13T21:15:01-0400,all,367,2,0,,,,,,,
2026-07-14T01:15:01Z,2026-07-13T21:15:01-0400,bus,356,2,0,,,,,,,
2026-07-14T01:15:01Z,2026-07-13T21:15:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T01:15:01Z,2026-07-13T21:15:01-0400,unknown,11,0,0,,,,,,,
2026-07-14T01:30:01Z,2026-07-13T21:30:01-0400,all,334,1,0,,,,,,,
2026-07-14T01:30:01Z,2026-07-13T21:30:01-0400,bus,334,1,0,,,,,,,
2026-07-14T01:30:01Z,2026-07-13T21:30:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T01:30:01Z,2026-07-13T21:30:01-0400,unknown,0,0,0,,,,,,,
2026-07-14T01:45:01Z,2026-07-13T21:45:01-0400,all,332,0,0,,,,,,,
2026-07-14T01:45:01Z,2026-07-13T21:45:01-0400,bus,332,0,0,,,,,,,
2026-07-14T01:45:01Z,2026-07-13T21:45:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T01:45:01Z,2026-07-13T21:45:01-0400,unknown,0,0,0,,,,,,,
2026-07-14T02:00:02Z,2026-07-13T22:00:02-0400,all,293,3,0,,,,,,,
2026-07-14T02:00:02Z,2026-07-13T22:00:02-0400,bus,293,3,0,,,,,,,
2026-07-14T02:00:02Z,2026-07-13T22:00:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T02:00:02Z,2026-07-13T22:00:02-0400,unknown,0,0,0,,,,,,,
2026-07-14T02:15:02Z,2026-07-13T22:15:02-0400,all,274,3,0,,,,,,,
2026-07-14T02:15:02Z,2026-07-13T22:15:02-0400,bus,274,3,0,,,,,,,
2026-07-14T02:15:02Z,2026-07-13T22:15:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T02:15:02Z,2026-07-13T22:15:02-0400,unknown,0,0,0,,,,,,,
2026-07-14T02:30:02Z,2026-07-13T22:30:02-0400,all,256,5,0,,,,,,,
2026-07-14T02:30:02Z,2026-07-13T22:30:02-0400,bus,256,5,0,,,,,,,
2026-07-14T02:30:02Z,2026-07-13T22:30:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T02:30:02Z,2026-07-13T22:30:02-0400,unknown,0,0,0,,,,,,,
2026-07-14T02:45:01Z,2026-07-13T22:45:01-0400,all,236,3,0,,,,,,,
2026-07-14T02:45:01Z,2026-07-13T22:45:01-0400,bus,236,3,0,,,,,,,
2026-07-14T02:45:01Z,2026-07-13T22:45:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T02:45:01Z,2026-07-13T22:45:01-0400,unknown,0,0,0,,,,,,,
2026-07-14T03:00:01Z,2026-07-13T23:00:01-0400,all,216,2,0,,,,,,,
2026-07-14T03:00:01Z,2026-07-13T23:00:01-0400,bus,216,2,0,,,,,,,
2026-07-14T03:00:01Z,2026-07-13T23:00:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T03:00:01Z,2026-07-13T23:00:01-0400,unknown,0,0,0,,,,,,,
2026-07-14T03:15:02Z,2026-07-13T23:15:02-0400,all,202,1,0,,,,,,,
2026-07-14T03:15:02Z,2026-07-13T23:15:02-0400,bus,202,1,0,,,,,,,
2026-07-14T03:15:02Z,2026-07-13T23:15:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T03:15:02Z,2026-07-13T23:15:02-0400,unknown,0,0,0,,,,,,,
2026-07-14T03:30:02Z,2026-07-13T23:30:02-0400,all,191,0,0,,,,,,,
2026-07-14T03:30:02Z,2026-07-13T23:30:02-0400,bus,191,0,0,,,,,,,
2026-07-14T03:30:02Z,2026-07-13T23:30:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T03:30:02Z,2026-07-13T23:30:02-0400,unknown,0,0,0,,,,,,,
2026-07-14T03:45:02Z,2026-07-13T23:45:02-0400,all,166,0,0,,,,,,,
2026-07-14T03:45:02Z,2026-07-13T23:45:02-0400,bus,166,0,0,,,,,,,
2026-07-14T03:45:02Z,2026-07-13T23:45:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T03:45:02Z,2026-07-13T23:45:02-0400,unknown,0,0,0,,,,,,,
2026-07-14T04:00:02Z,2026-07-14T00:00:02-0400,all,146,1,0,,,,,,,
2026-07-14T04:00:02Z,2026-07-14T00:00:02-0400,bus,146,1,0,,,,,,,
2026-07-14T04:00:02Z,2026-07-14T00:00:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T04:00:02Z,2026-07-14T00:00:02-0400,unknown,0,0,0,,,,,,,
2026-07-14T04:15:01Z,2026-07-14T00:15:01-0400,all,122,0,0,,,,,,,
2026-07-14T04:15:01Z,2026-07-14T00:15:01-0400,bus,122,0,0,,,,,,,
2026-07-14T04:15:01Z,2026-07-14T00:15:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T04:15:01Z,2026-07-14T00:15:01-0400,unknown,0,0,0,,,,,,,
2026-07-14T04:30:01Z,2026-07-14T00:30:01-0400,all,113,0,0,,,,,,,
2026-07-14T04:30:01Z,2026-07-14T00:30:01-0400,bus,113,0,0,,,,,,,
2026-07-14T04:30:01Z,2026-07-14T00:30:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T04:30:01Z,2026-07-14T00:30:01-0400,unknown,0,0,0,,,,,,,
2026-07-14T04:45:01Z,2026-07-14T00:45:01-0400,all,79,0,0,,,,,,,
2026-07-14T04:45:01Z,2026-07-14T00:45:01-0400,bus,79,0,0,,,,,,,
2026-07-14T04:45:01Z,2026-07-14T00:45:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T04:45:01Z,2026-07-14T00:45:01-0400,unknown,0,0,0,,,,,,,
2026-07-14T05:00:02Z,2026-07-14T01:00:02-0400,all,67,1,0,,,,,,,
2026-07-14T05:00:02Z,2026-07-14T01:00:02-0400,bus,67,1,0,,,,,,,
2026-07-14T05:00:02Z,2026-07-14T01:00:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T05:00:02Z,2026-07-14T01:00:02-0400,unknown,0,0,0,,,,,,,
2026-07-14T06:00:01Z,2026-07-14T02:00:01-0400,all,40,0,0,,,,,,,
2026-07-14T06:00:01Z,2026-07-14T02:00:01-0400,bus,40,0,0,,,,,,,
2026-07-14T06:00:01Z,2026-07-14T02:00:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T06:00:01Z,2026-07-14T02:00:01-0400,unknown,0,0,0,,,,,,,
2026-07-14T07:00:02Z,2026-07-14T03:00:02-0400,all,22,0,0,,,,,,,
2026-07-14T07:00:02Z,2026-07-14T03:00:02-0400,bus,22,0,0,,,,,,,
2026-07-14T07:00:02Z,2026-07-14T03:00:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T07:00:02Z,2026-07-14T03:00:02-0400,unknown,0,0,0,,,,,,,
2026-07-14T08:00:02Z,2026-07-14T04:00:02-0400,all,29,0,0,,,,,,,
2026-07-14T08:00:02Z,2026-07-14T04:00:02-0400,bus,29,0,0,,,,,,,
2026-07-14T08:00:02Z,2026-07-14T04:00:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T08:00:02Z,2026-07-14T04:00:02-0400,unknown,0,0,0,,,,,,,
2026-07-14T09:00:01Z,2026-07-14T05:00:01-0400,all,128,1,0,,,,,,,
2026-07-14T09:00:01Z,2026-07-14T05:00:01-0400,bus,128,1,0,,,,,,,
2026-07-14T09:00:01Z,2026-07-14T05:00:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T09:00:01Z,2026-07-14T05:00:01-0400,unknown,0,0,0,,,,,,,
2026-07-14T09:15:02Z,2026-07-14T05:15:02-0400,all,179,1,0,,,,,,,
2026-07-14T09:15:02Z,2026-07-14T05:15:02-0400,bus,179,1,0,,,,,,,
2026-07-14T09:15:02Z,2026-07-14T05:15:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T09:15:02Z,2026-07-14T05:15:02-0400,unknown,0,0,0,,,,,,,
2026-07-14T09:30:02Z,2026-07-14T05:30:02-0400,all,226,0,0,,,,,,,
2026-07-14T09:30:02Z,2026-07-14T05:30:02-0400,bus,226,0,0,,,,,,,
2026-07-14T09:30:02Z,2026-07-14T05:30:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T09:30:02Z,2026-07-14T05:30:02-0400,unknown,0,0,0,,,,,,,
2026-07-14T09:45:02Z,2026-07-14T05:45:02-0400,all,291,0,0,,,,,,,
2026-07-14T09:45:02Z,2026-07-14T05:45:02-0400,bus,291,0,0,,,,,,,
2026-07-14T09:45:02Z,2026-07-14T05:45:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T09:45:02Z,2026-07-14T05:45:02-0400,unknown,0,0,0,,,,,,,
2026-07-14T10:00:02Z,2026-07-14T06:00:02-0400,all,380,0,0,,,,,,,
2026-07-14T10:00:02Z,2026-07-14T06:00:02-0400,bus,380,0,0,,,,,,,
2026-07-14T10:00:02Z,2026-07-14T06:00:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T10:00:02Z,2026-07-14T06:00:02-0400,unknown,0,0,0,,,,,,,
2026-07-14T10:05:01Z,2026-07-14T06:05:01-0400,all,403,0,0,,,,,,,
2026-07-14T10:05:01Z,2026-07-14T06:05:01-0400,bus,403,0,0,,,,,,,
2026-07-14T10:05:01Z,2026-07-14T06:05:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T10:05:01Z,2026-07-14T06:05:01-0400,unknown,0,0,0,,,,,,,
2026-07-14T10:10:01Z,2026-07-14T06:10:01-0400,all,434,0,0,,,,,,,
2026-07-14T10:10:01Z,2026-07-14T06:10:01-0400,bus,434,0,0,,,,,,,
2026-07-14T10:10:01Z,2026-07-14T06:10:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T10:10:01Z,2026-07-14T06:10:01-0400,unknown,0,0,0,,,,,,,
2026-07-14T10:15:01Z,2026-07-14T06:15:01-0400,all,453,0,0,,,,,,,
2026-07-14T10:15:01Z,2026-07-14T06:15:01-0400,bus,453,0,0,,,,,,,
2026-07-14T10:15:01Z,2026-07-14T06:15:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T10:15:01Z,2026-07-14T06:15:01-0400,unknown,0,0,0,,,,,,,
2026-07-14T10:20:01Z,2026-07-14T06:20:01-0400,all,471,0,0,,,,,,,
2026-07-14T10:20:01Z,2026-07-14T06:20:01-0400,bus,471,0,0,,,,,,,
2026-07-14T10:20:01Z,2026-07-14T06:20:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T10:20:01Z,2026-07-14T06:20:01-0400,unknown,0,0,0,,,,,,,
2026-07-14T10:25:02Z,2026-07-14T06:25:02-0400,all,501,3,0,,,,,,,
2026-07-14T10:25:02Z,2026-07-14T06:25:02-0400,bus,501,3,0,,,,,,,
2026-07-14T10:25:02Z,2026-07-14T06:25:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T10:25:02Z,2026-07-14T06:25:02-0400,unknown,0,0,0,,,,,,,
2026-07-14T10:30:02Z,2026-07-14T06:30:02-0400,all,528,3,0,,,,,,,
2026-07-14T10:30:02Z,2026-07-14T06:30:02-0400,bus,528,3,0,,,,,,,
2026-07-14T10:30:02Z,2026-07-14T06:30:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T10:30:02Z,2026-07-14T06:30:02-0400,unknown,0,0,0,,,,,,,
2026-07-14T10:35:02Z,2026-07-14T06:35:02-0400,all,541,3,0,,,,,,,
2026-07-14T10:35:02Z,2026-07-14T06:35:02-0400,bus,541,3,0,,,,,,,
2026-07-14T10:35:02Z,2026-07-14T06:35:02-0400,otrain,0,0,0,,,,,,,
2026-07-14T10:35:02Z,2026-07-14T06:35:02-0400,unknown,0,0,0,,,,,,,
2026-07-14T10:40:01Z,2026-07-14T06:40:01-0400,all,568,3,0,,,,,,,
2026-07-14T10:40:01Z,2026-07-14T06:40:01-0400,bus,568,3,0,,,,,,,
2026-07-14T10:40:01Z,2026-07-14T06:40:01-0400,otrain,0,0,0,,,,,,,
2026-07-14T10:40:01Z,2026-07-14T06:40:01-0400,unknown,0,0,0,,,,,,,
2026-07-14T10:45:02Z,2026-07-14T06:45:02-0400,all,581,4,0,,,,,,,
2026-07-14T10:45:02Z,2026-07-14T06:45:02-0400,bus,581,4,0,,,,,,,
